date,close,open,high,low,rsi,MACD_12_26,mavg,CSI,kalman
2018-11-06,2089.62,2085.81,2092.61,2068.59,42.49656798569049,-51.024321301407326,2103.286,96.5,2110.4552700992795
2018-11-07,2078.69,2090.32,2107.63,2072.48,40.9926672665313,-47.36095145721811,2095.79,96.5,2107.43360125965
2018-11-08,2092.63,2109.97,2120.88,2092.36,43.72784859876639,-42.83904116382473,2093.938,96.5,2106.0254098449136
2018-11-09,2086.09,2093.89,2101.92,2082.47,42.72719405715911,-39.329749154313504,2090.15,96.5,2104.1290555389264
2018-11-12,2080.44,2065.92,2087.24,2065.52,41.836483466588135,-36.582813828864346,2086.916,96.5,2101.875635979184
2018-11-13,2071.23,2047.62,2072.03,2032.05,40.35950573431909,-34.74845921400947,2083.2215,96.5,2098.960472247866
2018-11-14,2068.05,2071.41,2075.12,2060.86,39.83656457370407,-33.168968171441975,2078.2485,96.5,2096.0201159871544
2018-11-15,2088.06,2061.47,2088.61,2058.73,44.69273399634121,-29.95724193385832,2075.236,96.5,2095.2629105749843
2018-11-16,2092.4,2097.94,2103.11,2086.54,45.71616610923844,-26.75332830687603,2072.043,96.5,2094.9905764299247
2018-11-19,2100.56,2096.13,2111.39,2089.37,47.6766248759509,-23.287318162580505,2068.9855,96.5,2095.52036741246
2018-11-20,2082.58,2074.67,2089.54,2074.67,43.91333372039704,-21.74070260038252,2067.8095000000003,96.5,2094.289415972054
2018-11-21,2076.55,2057.07,2077.49,2049.76,42.69613036602282,-20.762235107487868,2066.7580000000003,96.5,2092.6019554118748
2018-11-22,2069.95,2079.01,2081.75,2066.2,41.34528984419988,-20.28551858049059,2067.0905,96.5,2090.447189920796
2018-11-23,2057.48,2073.26,2075.91,2047.96,38.84463468357088,-20.67560655984608,2068.607,96.5,2087.311188551927
2018-11-26,2083.02,2060.17,2083.96,2060.17,46.0427192334841,-18.70823267974174,2072.9555,96.5,2086.902989575756
2018-11-27,2099.42,2091.75,2102.29,2079.49,50.103937166952434,-15.645381546557472,2077.192,96.5,2088.093669215691
2018-11-28,2108.22,2104.13,2108.65,2094.32,52.183662840236245,-12.365422606922948,2081.1185,96.5,2090.008184861141
2018-11-29,2114.1,2133.95,2136.74,2108.9,53.57605371196101,-9.185677880919684,2085.6005,96.5,2092.299916896401
2018-11-30,2096.86,2116.83,2122.33,2093.83,49.0647784854496,-7.96501545592082,2085.6435,96.5,2092.73369444582
2018-12-03,2131.93,2127.78,2136.64,2113.6,56.99724226113645,-4.120279761622896,2088.394,97.6,2096.462239953272
2018-12-04,2114.35,2125.67,2128.94,2105.45,52.57693037258809,-2.463460858550661,2089.6305,97.6,2098.1638117319794
2018-12-05,2101.31,2086.57,2107.69,2086.57,49.50979062745935,-2.1775376625992067,2090.7615,97.6,2098.4630926454856
2018-12-06,2068.69,2094.62,2094.62,2064.0,42.78577400376509,-4.530873760783834,2089.5645,97.6,2095.630929530704
2018-12-07,2075.76,2081.68,2086.84,2065.62,44.543731901794,-5.759033111090503,2089.048,97.6,2093.7407089095746
2018-12-10,2053.79,2048.45,2061.78,2043.21,40.390562284244815,-8.408228805933959,2087.7155,97.6,2089.940400841805
2018-12-11,2052.97,2058.16,2060.94,2047.17,40.23975688331087,-10.453402312652544,2086.8025,97.6,2086.423594346436
2018-12-12,2082.57,2062.77,2084.77,2061.13,47.81421790523672,-9.575365575036813,2087.5285,97.6,2086.0570214849176
2018-12-13,2095.55,2087.43,2104.43,2084.37,50.76143694716527,-7.742882483456924,2087.903,97.6,2086.960040325452
2018-12-14,2069.38,2095.64,2095.64,2061.4,45.21679271088971,-8.306573708191536,2086.752,97.6,2085.28774036122
2018-12-17,2071.09,2071.21,2075.93,2065.51,45.634660555625246,-8.517140067078344,2085.2785,97.6,2083.9371814171727
2018-12-18,2062.11,2057.39,2074.31,2054.26,43.74749667782252,-9.301405561168394,2084.255,97.6,2081.8608724879846
2018-12-19,2078.84,2068.95,2080.65,2063.01,48.05717306505905,-8.475272765242607,2084.3695,97.6,2081.5735122282763
2018-12-20,2060.12,2063.7,2071.08,2047.52,43.99549411016013,-9.224766754015944,2083.878,97.6,2079.5327485515254
2018-12-21,2061.49,2052.7,2061.51,2049.76,44.36607793256741,-9.597563847738456,2084.0785,97.6,2077.816433503392
2018-12-24,2055.01,2050.38,2059.94,2046.18,42.919450289519176,-10.297190472760576,2082.6780000000003,97.6,2075.646973295911
2018-12-26,2028.01,2028.81,2037.83,2014.28,37.4413424712948,-12.88183024481168,2079.1075,97.6,2071.115509928131
2018-12-27,2028.44,2032.09,2035.57,2021.39,37.57799055464453,-14.725729436648637,2075.1185,97.6,2067.0560053760805
2018-12-28,2041.04,2036.7,2046.97,2035.41,41.60323003052749,-14.99743701502075,2071.4655,97.6,2064.5812348946447
2019-01-02,2010.0,2050.55,2053.45,2004.27,35.52563595443371,-17.515527715853295,2067.1225,98.3,2059.3891991841288
2019-01-03,1993.7,2011.81,2014.72,1991.65,32.81467465436404,-20.58906854737916,2060.211,98.3,2053.140519237302
2019-01-04,2010.25,1992.4,2011.56,1984.53,37.98890692960001,-21.442252178376748,2055.0060000000003,98.3,2049.0605619414937
2019-01-07,2037.1,2034.24,2048.06,2030.9,45.34328567507314,-19.724464400059787,2051.7955,98.3,2047.9228144200613
2019-01-08,2025.27,2038.68,2042.7,2023.59,42.927610911979045,-19.097542757218434,2049.6245,98.3,2045.767967215896
2019-01-09,2064.71,2034.19,2068.23,2034.19,52.091412669565024,-15.242518190807232,2049.072,98.3,2047.5698266064844
2019-01-10,2063.28,2065.73,2072.81,2057.16,51.76685993726447,-12.162569961387362,2049.5465000000004,98.3,2049.064255624717
2019-01-11,2075.57,2070.36,2076.99,2063.99,54.39662326445834,-8.630501462994516,2050.6765000000005,98.3,2051.585612490239
2019-01-14,2064.52,2070.49,2073.94,2059.46,51.66892914279738,-6.646339517381875,2049.7740000000003,98.3,2052.815995092867
2019-01-15,2097.18,2069.14,2098.01,2067.58,58.3213003228345,-2.410698796262295,2049.8555,98.3,2057.036117598046
2019-01-16,2106.1,2098.65,2106.35,2091.92,59.94296914783991,1.6468624387603086,2051.6915,98.3,2061.7033155832
2019-01-17,2107.06,2110.14,2117.43,2101.7,60.12279980340907,4.883676939832185,2053.49,98.3,2066.01786664928
2019-01-18,2124.28,2116.43,2124.5,2113.44,63.3050739250515,8.737663492639513,2056.5985,98.3,2071.5600475382184
2019-01-21,2124.61,2133.87,2134.17,2114.45,63.36540898549026,11.683918900193476,2058.887,98.3,2076.6064201267905
2019-01-22,2117.77,2126.03,2129.37,2108.91,61.12210123870185,13.313447565369188,2061.7695,98.3,2080.5221024503385
2019-01-23,2127.78,2108.72,2131.05,2106.74,63.17667740355647,15.236942131356956,2065.084,98.3,2085.0175062673347
2019-01-24,2145.03,2127.88,2145.08,2125.48,66.46557278605707,17.946381553354513,2069.585,98.3,2090.72619005103
2019-01-25,2177.73,2147.92,2178.01,2146.64,71.63712258458531,22.47319156713229,2077.071,98.3,2099.002420683736
2019-01-28,2177.3,2184.41,2188.15,2169.17,71.48101431452547,25.72943084781764,2084.514,98.3,2106.4504718068315
2019-01-29,2183.36,2172.83,2183.36,2162.53,72.39403285420792,28.47082138570068,2091.63,98.3,2113.7664846751486
2019-01-30,2206.2,2183.49,2206.2,2177.88,75.56871332011642,32.11617498221085,2101.44,98.3,2122.5592156080693
2019-01-31,2204.85,2222.88,2222.88,2201.22,75.01955961809766,34.49853264349713,2111.9975,98.3,2130.387120052408
2019-02-01,2203.46,2211.93,2218.78,2201.41,74.41989742304092,35.8610233166587,2121.658,100.3,2137.3381720557286
2019-02-07,2203.42,2215.77,2215.79,2196.77,74.40146665086046,36.51663825071228,2129.974,100.3,2143.624200782728
2019-02-08,2177.05,2192.01,2192.48,2171.96,63.2757806757066,34.51056290558927,2137.563,100.3,2146.8038273251395
2019-02-11,2180.73,2180.54,2181.58,2167.36,64.08295669635493,32.83912993826425,2143.3640000000005,100.3,2150.031051853661
2019-02-12,2190.47,2182.71,2195.05,2178.59,66.20045171280307,31.932347642630248,2149.7235,100.3,2153.877803640732
2019-02-13,2201.48,2200.0,2203.71,2194.75,68.4637651664564,31.73629487377048,2156.019,100.3,2158.4059588551268
2019-02-14,2225.85,2195.92,2225.85,2186.09,72.80467664246578,33.16507068308192,2164.0855,100.3,2164.821568006543
2019-02-15,2196.09,2210.94,2210.94,2187.71,61.64544785488506,31.532515312222586,2169.031,100.3,2167.795975160124
2019-02-18,2210.89,2207.36,2217.32,2203.0,64.55510656497484,31.07472959075494,2174.2705,100.3,2171.895290910498
2019-02-19,2205.63,2208.96,2213.87,2193.34,62.7335864806215,29.942336451818846,2179.199,100.3,2175.1043024804017
2019-02-20,2229.76,2216.74,2234.68,2213.83,67.29292031110317,30.63881092756037,2184.473,100.3,2180.3034214423064
2019-02-21,2228.66,2224.26,2234.31,2213.19,66.89115490958142,30.747572286872582,2189.6755,100.3,2184.903337204464
2019-02-22,2230.5,2222.32,2230.5,2217.08,67.2434536463108,30.62916512067113,2195.312,100.3,2189.240716195096
2019-02-25,2232.56,2241.13,2241.76,2224.64,67.65837234541725,30.35167614292777,2200.5510000000004,100.3,2193.361459686942
2019-02-26,2226.6,2230.37,2235.7,2221.76,65.0895168660318,29.31294060602977,2204.6295,100.3,2196.5232732407017
2019-02-27,2234.79,2234.46,2237.77,2228.16,66.94670221124919,28.81839919557069,2207.4825,100.3,2200.163392637823
2019-02-28,2195.44,2231.58,2233.93,2195.44,52.49646524220572,24.96349183187158,2208.3895,100.3,2199.714080281705
2019-03-04,2190.66,2210.97,2216.02,2188.56,51.054845922782285,21.277470486159928,2208.7545,100.5,2198.852811601375
2019-03-05,2179.23,2183.35,2185.74,2171.33,47.682859329861415,17.235288856486477,2207.406,100.5,2196.986193178913
2019-03-06,2175.6,2177.11,2179.01,2168.46,46.62955180114302,13.582351239431771,2205.9435000000003,100.5,2194.95183322148
2019-03-07,2165.79,2173.19,2181.19,2155.19,43.81284636136408,9.783014345848642,2204.0600000000004,100.5,2192.177816111712
2019-03-08,2137.44,2152.8,2159.67,2137.44,36.87962015363625,4.43330009194915,2200.761,100.5,2186.9708856251395
2019-03-11,2138.1,2140.29,2145.31,2125.54,37.129056327427065,0.2440561597832129,2198.8135,100.5,2182.322046443321
2019-03-12,2157.18,2154.61,2161.69,2150.96,44.01665444721148,-1.5188449968682107,2197.6359999999995,100.5,2179.930411237171
2019-03-13,2148.41,2152.66,2154.11,2134.16,41.752499197250266,-3.582327726473977,2195.5330000000004,100.5,2176.9320345776937
2019-03-14,2155.68,2154.35,2158.34,2142.31,44.3098317286065,-4.578249207202589,2193.243,100.5,2174.910436446733
2019-03-15,2176.11,2152.96,2181.77,2152.59,50.841540479512005,-3.6766121997143273,2190.7560000000003,100.5,2175.024544836139
2019-03-18,2179.49,2179.69,2183.9,2172.34,51.84777147180939,-2.6586730947051365,2189.926,100.5,2175.449320910173
2019-03-19,2177.62,2183.03,2183.76,2171.05,51.22306703123322,-1.980017977165972,2188.2625,100.5,2175.65580658922
2019-03-20,2177.1,2171.41,2177.19,2152.21,51.03890830780559,-1.467225301291819,2186.836,100.5,2175.7931853747336
2019-03-21,2184.88,2183.11,2200.32,2173.7,53.71982107616189,-0.428117360919714,2184.592,100.5,2176.6575679069406
2019-03-22,2186.95,2192.72,2195.42,2178.77,54.43471420161305,0.5560055822315917,2182.5065000000004,100.5,2177.6366347067
2019-03-25,2144.86,2158.8,2159.25,2143.7,40.676006052374085,-2.0369010074045946,2178.2245000000003,100.5,2174.518759887704
2019-03-26,2148.8,2152.98,2153.9,2143.63,42.150037577919605,-3.730865987804464,2174.0365,100.5,2172.072264860157
2019-03-27,2145.62,2147.19,2152.91,2132.42,41.25897057906061,-5.269204750365134,2169.9875,100.5,2169.5559952293384
2019-03-28,2128.1,2131.25,2136.4,2120.93,36.66060320425296,-7.812014837837069,2164.653,100.5,2165.612496917855
2019-03-29,2140.67,2138.45,2143.3,2124.07,41.68252396600802,-8.712484110496916,2161.9145,100.5,2163.2398438447444
2019-04-01,2168.28,2153.31,2171.49,2153.31,50.89251911431633,-7.116185288671659,2160.7955,102.4,2163.7192883057423
2019-04-02,2177.18,2177.2,2181.37,2171.84,53.44484843786302,-5.074456179963363,2160.693,102.4,2164.999737455353
2019-04-03,2203.27,2176.81,2203.29,2172.83,60.00694205663828,-1.3357287451635784,2162.0765,102.4,2168.64019319378
2019-04-04,2206.53,2201.04,2216.15,2198.66,60.75137793457075,1.86875262107742,2164.1135,102.4,2172.2444581097748
2019-04-05,2209.61,2206.36,2214.82,2205.26,61.48089700311595,4.603787849658602,2167.722,102.4,2175.798852366542
2019-04-08,2210.6,2217.66,2217.87,2202.49,61.727144745971934,6.773131258379635,2171.347,102.4,2179.109308819729
2019-04-09,2213.56,2212.32,2221.62,2203.54,62.4990771089127,8.631697960273414,2174.166,102.4,2182.386428130151
2019-04-10,2224.39,2206.2,2225.02,2203.82,65.25991373304817,10.853404658791078,2177.965,102.4,2186.382014626837
2019-04-11,2224.44,2227.69,2230.41,2217.18,65.27262523699395,12.474361135877189,2181.403,102.4,2190.00227751589
2019-04-12,2233.45,2221.1,2233.45,2212.88,67.5750469388542,14.320929758826423,2184.2699999999995,102.4,2194.135238727074
2019-04-15,2242.88,2242.31,2251.22,2240.29,69.82962467656391,16.35672079095093,2187.4395,102.4,2198.7720803397297
2019-04-16,2248.63,2241.06,2249.89,2235.72,71.14702362879125,18.224001846992,2190.99,102.4,2203.5148110571245
2019-04-17,2245.89,2249.05,2252.05,2242.01,69.58769921014789,19.26071490403865,2194.4295,102.4,2207.5457475988856
2019-04-18,2213.77,2248.8,2250.11,2210.43,54.5064505046869,17.291179949826983,2195.8740000000003,102.4,2208.137829122879
2019-04-19,2216.15,2223.42,2225.37,2215.58,55.279833011973366,15.74090407459198,2197.334,102.4,2208.899986252396
2019-04-22,2216.65,2218.5,2227.94,2207.25,55.451172918970606,14.386802986306977,2200.9235,102.4,2209.6372057054223
2019-04-23,2220.51,2217.61,2223.92,2212.14,56.82640288951013,13.46986563239352,2204.509,102.4,2210.671479414317
2019-04-24,2201.03,2229.75,2229.75,2190.29,48.6621462962019,11.044004564428633,2207.2795,102.4,2209.7543344373307
2019-04-25,2190.5,2195.47,2200.89,2187.44,44.90637945478981,8.177543561727816,2210.3995,102.4,2207.922767376347
2019-04-26,2179.31,2178.13,2186.52,2168.15,41.26184233970519,4.945899829563132,2212.3315,102.4,2205.2009801122545
2019-04-29,2216.43,2183.41,2216.43,2181.82,54.46416175054054,5.318761294909109,2214.7390000000005,102.4,2206.269139752904
2019-04-30,2203.59,2213.43,2215.77,2186.33,50.25629371027235,4.526003054996181,2216.0595000000003,102.4,2206.014286792956
2019-05-02,2212.75,2192.94,2217.03,2191.3,53.04345775209998,4.584030040192829,2216.5335,98.7,2206.655020986205
2019-05-03,2196.32,2209.44,2211.36,2192.36,47.86318358896555,3.2665978486497806,2216.023,98.7,2205.671902921308
2019-05-07,2176.99,2172.39,2179.51,2160.44,42.592866326194645,0.6552011419003065,2214.392,98.7,2202.943539143896
2019-05-08,2168.01,2151.34,2179.34,2151.34,40.368982255101,-2.114584894919517,2212.2625,98.7,2199.6204889586093
2019-05-09,2102.01,2159.79,2164.98,2102.01,28.56436071793996,-9.52550461157398,2206.6850000000004,98.7,2190.3352988127235
2019-05-10,2108.04,2118.42,2124.92,2090.39,30.56218985805548,-14.742202342723886,2200.8675000000003,98.7,2182.506964934459
2019-05-13,2079.01,2091.8,2101.09,2077.72,26.69194816115659,-20.977139854676807,2193.596,98.7,2172.6618242206778
2019-05-14,2081.84,2060.24,2093.41,2056.74,27.6537677537518,-25.397251696181684,2186.0155000000004,98.7,2164.022405278285
2019-05-15,2092.78,2081.92,2100.01,2076.46,31.40071108637892,-27.69816836179189,2178.5105,98.7,2157.245477035055
2019-05-16,2067.69,2094.88,2095.58,2062.44,27.8395512980496,-31.186713688275177,2169.4635000000003,98.7,2148.726519269885
2019-05-17,2055.8,2081.57,2082.83,2053.79,26.316395728502144,-34.51299035502643,2159.9590000000003,98.7,2139.8868913751608
2019-05-20,2055.71,2066.53,2077.1,2051.69,26.30466405063773,-36.73291662834981,2152.056,98.7,2131.8795711512107
2019-05-21,2061.25,2056.95,2076.47,2053.69,28.419990554811164,-37.61162904615776,2144.311,98.7,2125.1609387065005
2019-05-22,2064.86,2068.65,2070.8,2048.01,29.83334248815902,-37.58347918494019,2136.721500000001,98.7,2119.424816617176
2019-05-23,2059.59,2063.25,2065.86,2046.82,28.93514401816094,-37.55352155367336,2128.6755000000003,98.7,2113.733034355228
2019-05-24,2045.31,2047.3,2057.38,2035.98,26.59831568891481,-38.241235414604944,2120.8895,98.7,2107.224298551065
2019-05-27,2044.21,2044.25,2055.13,2035.87,26.421302937646345,-38.43199430377217,2113.575,98.7,2101.230068318243
2019-05-28,2048.83,2044.77,2058.42,2038.52,28.571392608273623,-37.77493082031333,2107.051,98.7,2096.2455159081164
2019-05-29,2023.32,2046.71,2046.71,2016.25,24.341702111591843,-38.86463970569093,2097.3955,98.7,2089.308481897552
2019-05-30,2038.8,2024.33,2040.66,2023.91,31.015511661294468,-38.04062655656298,2089.156,98.7,2084.503866498098
2019-05-31,2041.74,2029.03,2048.9,2022.97,32.23805472207712,-36.72699088067566,2080.6055,98.7,2080.435957034224
2019-06-03,2067.85,2031.03,2070.58,2029.17,42.05879963054857,-33.1963989308415,2074.182,98.4,2079.238718853394
2019-06-04,2066.97,2066.78,2072.19,2060.98,41.83871113257285,-30.12215852648933,2068.681,98.4,2078.0716579297623
2019-06-05,2069.11,2084.16,2086.49,2065.71,42.62499433688365,-27.19958090454384,2063.736,98.4,2077.219180918449
2019-06-07,2072.33,2070.78,2081.16,2057.97,43.854932748408224,-24.34297928160004,2062.252,98.4,2076.754097965072
2019-06-10,2099.49,2087.37,2099.65,2075.51,53.00582127670949,-19.660878531070463,2061.8245,98.4,2078.91684887212
2019-06-11,2111.81,2096.09,2114.57,2094.6,56.47151985126714,-14.785718358648865,2063.4645,98.4,2082.045807306589
2019-06-12,2108.75,2111.66,2118.89,2104.41,55.37910385908147,-11.041752772180187,2064.81,98.4,2084.586041552888
2019-06-13,2103.15,2104.46,2108.01,2081.92,53.34531375125339,-8.429338107315289,2065.3285,98.4,2086.3519366516707
2019-06-14,2095.41,2096.32,2103.02,2087.47,50.580409084972096,-6.903949545300748,2066.7145,98.4,2087.2135842209027
2019-06-17,2090.73,2091.71,2103.59,2087.25,48.92905468236688,-6.003500392208935,2068.461,98.4,2087.548082997512
2019-06-18,2098.71,2089.31,2103.02,2089.31,51.817655948006745,-4.593023131043537,2070.611,98.4,2088.609859481437
2019-06-19,2124.78,2119.54,2126.74,2117.64,59.81430455212409,-1.3559480901753886,2073.7875,98.4,2092.0505412760003
2019-06-20,2131.29,2121.78,2131.77,2120.42,61.531236022347294,1.7149904528428124,2077.1089999999995,98.4,2095.7831917253643
2019-06-21,2125.62,2132.38,2132.68,2120.15,59.16041149139326,3.6491446907880345,2080.4105,98.4,2098.6214157843974
2019-06-24,2126.33,2130.32,2134.48,2123.88,59.37151447918093,5.179560179881264,2084.4615000000003,98.4,2101.257192695876
2019-06-25,2121.64,2125.74,2136.24,2115.11,57.26576235955864,5.945446273274683,2088.333,98.4,2103.196105650261
2019-06-26,2121.85,2120.2,2128.25,2115.72,57.33872391710981,6.494497243616479,2091.984,98.4,2104.970555894763
2019-06-27,2134.32,2120.73,2141.27,2118.22,61.53806462293853,7.845411852931647,2097.534,98.4,2107.76241947521
2019-06-28,2130.62,2135.06,2139.24,2123.97,59.66150893468127,8.519257636834482,2102.125,98.4,2109.936745039111
2019-07-01,2129.74,2147.24,2147.24,2126.87,59.19912943041269,8.879914503005239,2106.525,96.9,2111.820528122067
2019-07-02,2122.02,2122.07,2130.86,2112.52,55.160345399976855,8.445444361082082,2109.2335,96.9,2112.790752088616
2019-07-03,2096.02,2120.75,2127.71,2093.32,44.21871260703824,5.934729071984293,2110.686,96.9,2111.1954356047663
2019-07-04,2108.73,2102.36,2108.8,2088.97,49.49299809929378,4.913915337540402,2112.667,96.9,2110.9609112352346
2019-07-05,2110.59,2111.0,2115.43,2096.23,50.23457281548336,4.206509530355106,2114.58,96.9,2110.925628332924
2019-07-08,2064.17,2091.91,2092.54,2063.78,36.02023243598608,-0.0986831622303725,2112.814,96.9,2106.478002835979
2019-07-09,2052.03,2070.35,2075.3,2052.03,33.361538744994704,-4.439005834059572,2109.825,96.9,2101.298640814648
2019-07-10,2058.78,2061.55,2068.2,2056.48,36.18209089916392,-7.250495040375426,2107.3265,96.9,2097.2540584247777
2019-07-11,2080.58,2070.59,2088.24,2070.21,44.371358005246826,-7.6315706858890735,2106.198,96.9,2095.667939918156
2019-07-12,2086.66,2083.53,2090.43,2077.35,46.43582825304971,-7.358150514301542,2105.7605,96.9,2094.811060336308
2019-07-15,2082.48,2083.39,2088.34,2073.1,45.19403673119487,-7.393526157481574,2105.348,96.9,2093.6380691839786
2019-07-16,2091.87,2084.46,2096.67,2078.74,48.52425089432748,-6.5879255798308805,2105.0060000000003,96.9,2093.4698817408107
2019-07-17,2072.92,2079.91,2080.01,2063.49,42.86365842751219,-7.393361872784681,2102.413,96.9,2091.515075843672
2019-07-18,2066.55,2068.66,2073.2,2061.33,41.12688269075719,-8.448295015437452,2099.1760000000004,96.9,2089.1402749520053
2019-07-19,2094.36,2080.21,2096.73,2076.51,50.54767560167223,-6.960071181157218,2097.6130000000003,96.9,2089.636800889913
2019-07-22,2093.34,2090.35,2099.34,2087.51,50.23019357562926,-5.796134317477481,2095.9635,96.9,2089.9890674163094
2019-07-23,2101.45,2095.76,2106.39,2095.38,52.77022559011468,-4.171213591603191,2094.954,96.9,2091.079287734065
2019-07-24,2082.3,2097.16,2105.68,2080.66,46.70843211729712,-4.378227682822853,2092.9765,96.9,2090.244158673388
2019-07-25,2074.48,2085.67,2088.81,2061.08,44.46234199497373,-5.114341541382146,2089.9845,96.9,2088.74459430962
2019-07-26,2066.26,2063.35,2068.16,2054.64,42.16696522458353,-6.288512324681506,2086.7665,96.9,2086.605749030334
2019-07-29,2029.48,2059.13,2063.13,2025.01,33.766980983113385,-10.0707998349626,2081.7535,96.9,2081.171666611203
2019-07-30,2038.68,2035.32,2044.59,2032.61,37.14016584199098,-12.185460421821515,2077.5865000000003,96.9,2077.129650140331
2019-07-31,2024.55,2036.46,2041.16,2010.95,34.25464583202708,-14.830559623243062,2074.013,96.9,2072.12801502339
2019-08-01,2017.34,2015.09,2032.23,2009.33,32.85208726373202,-17.30907826112889,2069.4435,93.5,2066.916309369262
2019-08-02,1998.13,1995.31,2005.31,1987.12,29.398264834461784,-20.586104792108927,2063.8205000000003,93.5,2060.373017057734
2019-08-05,1946.98,1985.93,1987.64,1945.39,22.58855695989301,-26.99931811647116,2057.961,93.5,2049.5865151578905
2019-08-06,1917.5,1900.36,1948.53,1891.81,19.749183872339746,-34.06791182511415,2051.2345,93.5,2037.021795709876
2019-08-07,1909.71,1925.33,1929.29,1901.61,19.067137149586657,-39.83917000909264,2043.781,93.5,2024.911271076795
2019-08-08,1920.61,1926.28,1937.95,1915.81,23.070558284425147,-43.03728773147896,2035.7825,93.5,2014.9896208039816
2019-08-09,1937.75,1940.06,1946.94,1936.14,29.01665335431376,-43.68518865093847,2028.337,93.5,2007.6422079018173
2019-08-12,1942.29,1941.53,1949.19,1933.25,30.547931800761404,-43.33280118155881,2021.3275,93.5,2001.425584224426
2019-08-13,1925.83,1928.76,1937.68,1923.58,28.174823471899472,-43.87594146986157,2013.0255,93.5,1994.234560173612
2019-08-14,1938.37,1946.18,1952.22,1937.23,32.478412434940154,-42.80112612343373,2006.298,93.5,1988.9204482460689
2019-08-16,1927.17,1921.49,1927.7,1911.72,30.708630717119632,-42.36471950018199,1999.329,93.5,1983.046441674894
2019-08-19,1939.9,1936.64,1943.09,1931.44,35.04131647033509,-40.52451807740408,1991.606,93.5,1978.942139777179
2019-08-20,1960.25,1942.99,1964.16,1937.53,41.35430339783485,-36.99758513275037,1984.9515000000004,93.5,1977.1640514393755
2019-08-21,1964.65,1954.57,1971.12,1954.47,42.65204596462138,-33.461696527876256,1978.1115,93.5,1975.973653272645
2019-08-22,1951.01,1966.6,1967.96,1951.01,39.71787897970602,-31.398174726019302,1971.547,93.5,1973.598987702936
2019-08-23,1948.3,1942.42,1953.85,1940.6,39.14174335977645,-29.63982374478041,1965.238,93.5,1971.192423471711
2019-08-26,1916.31,1915.34,1924.49,1909.92,33.04765248503439,-30.47633139486652,1957.7405,93.5,1965.9717372213024
2019-08-27,1924.6,1928.98,1937.42,1919.28,35.83562017182096,-30.123095720206265,1952.4965,93.5,1962.0362539462592
2019-08-28,1941.09,1929.96,1943.62,1926.43,41.09044760149133,-28.18761938569787,1947.617,93.5,1960.043743174005
2019-08-29,1933.41,1943.55,1947.15,1928.49,39.46920472545528,-26.96264368902393,1943.06,93.5,1957.510210432742
2019-08-30,1967.79,1951.66,1971.21,1951.3,49.14282015422189,-22.95307419802248,1940.5825,93.5,1958.4880746132208
2019-09-02,1969.19,1961.19,1973.25,1958.59,49.49676733930373,-19.43841919284455,1939.1355,97.9,1959.5060944305944
2019-09-03,1965.69,1966.5,1976.37,1960.15,48.58638161711032,-16.742453941575832,1940.071,97.9,1960.0943379653693
2019-09-04,1988.53,1962.43,1988.53,1962.08,54.47137375582384,-12.617438956204978,1943.6225,97.9,1962.79927809765
2019-09-05,2004.75,1993.62,2015.39,1992.51,58.13614110081286,-7.9478979966556835,1948.3745000000004,97.9,1966.7898372453008
2019-09-06,2009.13,2016.11,2017.2,2005.69,59.09368816994106,-3.849449689354742,1952.8005,97.9,1970.817441923645
2019-09-09,2019.55,2013.38,2029.8,2013.28,61.35811094592985,0.2366787529963403,1956.8905,97.9,1975.4531227081789
2019-09-10,2032.08,2024.79,2034.28,2021.58,63.94290507407115,4.434908401527764,1961.38,97.9,1980.83974999211
2019-09-11,2049.2,2043.72,2050.8,2040.04,67.17381868493229,9.039277403636332,1967.5485,97.9,1987.342513440132
2019-09-16,2062.22,2056.26,2062.22,2044.8,69.4181659094508,13.582309785303778,1973.7410000000004,97.9,1994.465228506636
2019-09-17,2062.33,2058.72,2066.33,2055.17,69.4371779845179,16.995656411563914,1980.499,97.9,2000.920859599624
2019-09-18,2070.73,2064.42,2075.63,2058.52,70.92371651759491,20.14633360978405,1987.0405,97.9,2007.5614486331776
2019-09-19,2080.35,2070.53,2089.81,2070.53,72.56922907755006,23.15263245614142,1993.0455,97.9,2014.4854539024384
2019-09-20,2091.52,2080.86,2092.37,2077.3,74.38210676171963,26.135201267889897,1999.389,97.9,2021.813359089156
2019-09-23,2091.7,2087.7,2095.54,2085.6,74.41145486908968,28.18849362731794,2006.4235,97.9,2028.4613203527203
2019-09-24,2101.04,2090.19,2101.63,2085.91,75.95100113337458,30.22103329778384,2014.0605,97.9,2035.365361591036
2019-09-25,2073.39,2093.47,2095.27,2072.41,63.72723178427892,29.26338166298865,2021.9145,97.9,2038.9824523527209
2019-09-26,2074.52,2082.66,2087.33,2064.34,63.98235789782312,28.269741417345813,2029.4105,97.9,2042.3629587997625
2019-09-27,2049.93,2066.96,2066.96,2044.75,54.9284454727464,25.20749061044808,2034.8525,97.9,2043.0827730034976
2019-09-30,2063.05,2045.77,2064.99,2042.01,58.31758112352343,23.56763609666268,2041.3345,97.9,2044.982153913547
2019-10-01,2072.42,2062.44,2077.48,2057.91,60.59641461991314,22.76173713461821,2046.566,99.5,2047.5921768816145
2019-10-02,2031.91,2058.23,2058.23,2031.91,48.30145222083912,18.639374846582086,2049.702,99.5,2046.100411029392
