date,close,open,high,low,volume,volatility
2019-12-27,3782.27,3776.82,3794.93,3775.26,2444.0,0.21
2019-12-30,3748.47,3780.44,3780.44,3748.47,1868.0,-0.89
2019-12-31,3745.15,3746.61,3749.1,3738.45,2207.0,-0.09
2020-01-02,3793.24,3754.24,3801.13,3754.24,2992.0,1.28
2020-01-03,3773.37,3787.57,3787.57,3745.54,3034.0,-0.52
2020-01-06,3752.52,3764.34,3764.34,3710.94,2834.0,-0.55
2020-01-07,3759.25,3760.09,3784.42,3748.13,2985.0,0.18
2020-01-08,3772.56,3752.87,3775.43,3732.9,3499.0,0.35
2020-01-09,3795.88,3782.77,3807.09,3782.77,3348.0,0.62
2020-01-10,3789.52,3801.12,3803.91,3786.93,2740.0,-0.17
2020-01-13,3779.68,3789.87,3798.58,3768.45,2751.0,-0.26
2020-01-14,3774.88,3779.35,3783.76,3745.47,3307.0,-0.13
2020-01-15,3768.96,3774.93,3778.94,3755.3,3341.0,-0.16
2020-01-16,3774.14,3770.96,3785.67,3758.55,1758.0,0.14
2020-01-17,3808.26,3780.54,3813.8,3780.54,3300.0,0.9
2020-01-20,3799.03,3804.74,3805.61,3791.51,2083.0,-0.24
2020-01-21,3789.12,3786.26,3789.12,3760.36,2759.0,-0.26
2020-01-22,3769.79,3792.05,3802.68,3765.49,3248.0,-0.51
2020-01-23,3736.85,3764.1,3770.01,3734.06,3333.0,-0.87
2020-01-24,3779.16,3744.75,3795.33,3744.75,3173.0,1.13
2020-01-27,3677.84,3754.63,3754.63,3673.8,4484.0,-2.68
2020-01-28,3719.22,3684.69,3722.71,3671.74,3748.0,1.13
2020-01-29,3736.36,3717.64,3743.26,3715.74,3647.0,0.46
2020-01-30,3690.78,3717.93,3717.93,3676.66,4246.0,-1.22
2020-01-31,3640.91,3697.67,3705.33,3639.44,4970.0,-1.35
2020-02-03,3661.27,3646.86,3673.28,3641.84,3250.0,0.56
2020-02-04,3732.28,3670.98,3732.28,3670.98,4538.0,1.94
2020-02-05,3777.84,3727.22,3782.85,3717.72,5685.0,1.22
2020-02-06,3805.52,3791.07,3808.74,3790.54,5251.0,0.73
2020-02-07,3798.49,3804.86,3806.06,3782.21,3916.0,-0.18
2020-02-10,3793.18,3794.18,3794.18,3779.1,2846.0,-0.14
2020-02-11,3825.84,3804.46,3832.06,3804.46,3862.0,0.86
2020-02-12,3854.43,3829.66,3854.43,3829.66,4224.0,0.75
2020-02-13,3846.74,3849.1,3849.1,3799.98,3874.0,-0.2
2020-02-14,3840.97,3847.93,3851.42,3835.79,2990.0,-0.15
2020-02-17,3853.27,3843.1,3854.3,3841.06,2426.0,0.32
2020-02-18,3836.54,3848.56,3848.56,3826.23,5306.0,-0.43
2020-02-19,3865.18,3846.39,3865.43,3846.39,4037.0,0.75
2020-02-20,3822.98,3867.28,3867.28,3822.98,4128.0,-1.09
2020-02-21,3800.38,3816.51,3827.36,3776.82,4844.0,-0.59
2020-02-24,3647.98,3762.35,3762.35,3632.29,8000.0,-4.01
2020-02-25,3572.51,3655.84,3668.7,3568.48,6281.0,-2.07
2020-02-26,3577.68,3567.03,3595.8,3467.58,7179.0,0.14
2020-02-27,3455.92,3553.05,3553.05,3410.7,8676.0,-3.4
2020-02-28,3329.49,3431.52,3431.52,3283.18,12309.0,-3.66
2020-03-02,3338.83,3355.33,3406.4,3257.99,9002.0,0.28
2020-03-03,3371.97,3355.52,3448.24,3354.3,7945.0,0.99
2020-03-04,3420.56,3374.0,3438.21,3350.23,6643.0,1.44
2020-03-05,3363.58,3431.78,3438.06,3338.41,7306.0,-1.67
2020-03-06,3232.07,3347.83,3347.83,3216.44,8509.0,-3.91
2020-03-09,2959.07,3214.2,3214.2,2939.85,14337.0,-8.45
2020-03-10,2910.02,2973.61,3088.57,2896.74,11822.0,-1.66
2020-03-11,2905.56,2924.93,2998.65,2893.43,8772.0,-0.15
2020-03-12,2545.23,2883.25,2883.25,2535.89,16733.0,-12.4
2020-03-13,2586.02,2584.36,2793.27,2537.27,13655.0,1.6
2020-03-16,2450.37,2557.71,2557.71,2302.84,13714.0,-5.25
2020-03-17,2530.5,2475.18,2555.41,2376.23,10691.0,3.27
2020-03-18,2385.82,2507.33,2507.33,2365.7,9821.0,-5.72
2020-03-19,2454.08,2388.94,2461.57,2345.3,10135.0,2.86
2020-03-20,2548.5,2475.14,2613.53,2475.14,13371.0,3.85
2020-03-23,2485.54,2520.48,2588.48,2427.87,,-2.47
2020-03-24,2715.11,2507.61,2715.11,2507.61,8788.0,9.24
2020-03-25,2800.14,2756.99,2829.34,2670.27,9051.0,3.13
2020-03-26,2847.78,2765.86,2847.78,2706.29,6531.0,1.7
2020-03-27,2728.65,2803.09,2803.09,2694.78,6618.0,-4.18
2020-03-30,2765.62,2734.92,2765.62,2658.88,6413.0,1.35
2020-03-31,2786.9,2780.8,2827.32,2728.02,7450.0,0.77
2020-04-01,2680.3,2760.54,2760.54,2663.42,6322.0,-3.83
2020-04-02,2688.49,2693.13,2711.45,2626.1,6656.0,0.31
2020-04-03,2662.99,2686.07,2693.5,2655.8,6360.0,-0.95
2020-04-06,2795.97,2701.86,2804.7,2701.86,5855.0,4.99
2020-04-07,2857.67,2819.53,2914.46,2819.53,6893.0,2.21
2020-04-08,2851.27,2846.25,2851.27,2793.71,4743.0,-0.22
2020-04-09,2892.79,2864.45,2922.07,2833.45,6303.0,1.46
2020-04-14,2917.74,2911.2,2956.22,2905.72,5106.0,0.86
2020-04-15,2808.2,2914.3,2914.3,2795.47,6015.0,-3.75
2020-04-16,2812.35,2826.7,2853.57,2792.17,5350.0,0.15
2020-04-17,2888.3,2842.1,2931.55,2842.1,6120.0,2.7
2020-04-20,2909.5,2894.91,2909.5,2839.18,4221.0,0.73
2020-04-21,2791.34,2889.57,2889.57,2791.34,5094.0,-4.06
2020-04-22,2834.9,2800.81,2838.26,2800.81,4119.0,1.56
2020-04-23,2852.46,2837.32,2883.6,2815.12,4158.0,0.62
2020-04-24,2809.07,2837.33,2849.08,2799.12,4244.0,-1.52
2020-04-27,2882.09,2838.96,2882.11,2838.96,3612.0,2.6
2020-04-28,2932.06,2882.81,2951.35,2880.72,5462.0,1.73
2020-04-29,2996.08,2934.49,3000.49,2919.74,5004.0,2.18
2020-04-30,2927.93,3003.21,3023.83,2917.31,7274.0,-2.27
2020-05-01,2927.93,2927.93,2927.93,2927.93,7274.0,0.0
2020-05-04,2816.48,2898.89,2898.89,2801.07,5739.0,-3.81
2020-05-05,2875.91,2830.33,2878.51,2827.37,4888.0,2.11
2020-05-06,2843.76,2876.45,2878.7,2839.77,4134.0,-1.12
2020-05-07,2880.6,2842.82,2883.02,2842.82,4052.0,1.3
2020-05-08,2908.11,2892.95,2912.02,2887.49,3005.0,0.96
2020-05-11,2883.75,2915.72,2927.26,2861.71,3418.0,-0.84
2020-05-12,2884.2,2878.61,2896.4,2871.25,3434.0,0.02
2020-05-13,2810.55,2872.01,2872.01,2805.27,4328.0,-2.55
2020-05-14,2760.23,2796.48,2796.48,2708.07,5706.0,-1.79
2020-05-15,2770.7,2777.43,2801.85,2755.15,4557.0,0.38
2020-05-18,2911.88,2800.07,2923.32,2800.07,4902.0,5.1
2020-05-19,2902.58,2931.17,2944.96,2876.66,6792.0,-0.32
2020-05-20,2942.39,2895.51,2946.47,2874.95,5360.0,1.37
2020-05-21,2904.98,2927.65,2936.82,2897.78,3884.0,-1.27
2020-05-22,2905.47,2889.38,2922.2,2854.07,4518.0,0.02
2020-05-25,2971.35,2919.1,2971.35,2912.96,2695.0,2.27
2020-05-26,2999.22,2983.65,3009.43,2978.53,5752.0,0.94
2020-05-27,3051.08,3004.09,3067.35,3002.66,7931.0,1.73
2020-05-28,3094.47,3058.75,3102.96,3053.76,5875.0,1.42
2020-05-29,3050.2,3081.78,3096.24,3049.33,7478.0,-1.43
2020-06-02,3156.45,3123.55,3168.49,3108.55,,3.48
2020-06-03,3269.59,3169.73,3275.68,3169.73,7225.0,3.58
2020-06-04,3261.67,3261.09,3293.26,3232.79,7291.0,-0.24
2020-06-05,3384.29,3281.92,3386.96,3281.92,9261.0,3.76
2020-06-08,3368.35,3356.25,3394.91,3341.25,,-0.47
2020-06-09,3320.71,3368.55,3377.2,3294.74,7458.0,-1.41
2020-06-10,3293.71,3327.31,3355.76,3289.25,5291.0,-0.81
2020-06-11,3144.57,3263.61,3263.61,3144.57,7507.0,-4.53
2020-06-12,3153.74,3135.22,3213.76,3110.3,5615.0,0.29
2020-06-15,3136.4,3131.43,3153.37,3054.11,5222.0,-0.55
2020-06-16,3242.65,3156.03,3277.87,3156.03,6593.0,3.39
2020-06-17,3267.26,3240.09,3282.92,3238.56,5116.0,0.76
2020-06-18,3249.9,3260.67,3288.18,3225.1,5377.0,-0.53
2020-06-19,3269.1,3257.0,3300.66,3257.0,11174.0,0.59
2020-06-22,3241.69,3259.43,3279.42,3219.15,3528.0,-0.84
2020-06-23,3298.83,3253.33,3317.87,3253.33,4721.0,1.76
2020-06-24,3196.12,3289.0,3289.0,3196.12,4512.0,-3.11
2020-06-25,3218.91,3196.25,3235.36,3149.67,4400.0,0.71
2020-06-26,3204.17,3233.14,3272.97,3199.81,3710.0,-0.46
2020-06-29,3232.02,3196.21,3252.33,3183.11,3866.0,0.87
2020-06-30,3234.07,3235.87,3249.43,3209.96,4199.0,0.06
2020-07-01,3228.45,3239.86,3250.56,3181.12,3484.0,-0.17
2020-07-02,3320.09,3239.48,3335.4,3239.48,5420.0,2.84
2020-07-03,3294.38,3321.83,3330.48,3279.07,2827.0,-0.77
2020-07-06,3350.03,3314.4,3375.7,3314.4,4307.0,1.69
2020-07-07,3321.56,3338.72,3338.72,3299.99,3487.0,-0.85
2020-07-08,3286.09,3310.83,3324.85,3278.1,3817.0,-1.07
2020-07-09,3261.17,3291.7,3315.54,3253.58,3333.0,-0.76
2020-07-10,3296.22,3255.4,3299.54,3241.29,3188.0,1.07
2020-07-13,3350.0,3311.82,3353.26,3307.56,3280.0,1.63
2020-07-14,3321.39,3330.08,3330.08,3277.4,3682.0,-0.85
2020-07-15,3378.21,3331.84,3399.71,3331.84,4666.0,1.71
2020-07-16,3365.35,3371.05,3376.58,3340.96,3487.0,-0.38
2020-07-17,3365.6,3370.51,3375.22,3353.98,4043.0,0.01
2020-07-20,3388.34,3361.25,3393.43,3332.64,3156.0,0.68
2020-07-21,3405.35,3404.16,3451.16,3401.42,5037.0,0.5
2020-07-22,3370.76,3399.88,3402.19,3361.53,3709.0,-1.02
2020-07-23,3371.74,3379.57,3400.92,3362.34,3587.0,0.03
2020-07-24,3310.89,3349.54,3349.54,3294.89,3426.0,-1.8
2020-07-27,3302.84,3308.17,3317.18,3292.48,2910.0,-0.24
2020-07-28,3303.56,3302.68,3316.82,3280.67,3136.0,0.02
2020-07-29,3300.16,3304.22,3314.96,3293.62,3592.0,-0.1
2020-07-30,3208.2,3300.61,3300.61,3174.38,6017.0,-2.79
2020-07-31,3174.32,3211.21,3245.97,3174.32,5569.0,-1.06
2020-08-03,3248.28,3177.76,3263.65,3173.98,4885.0,2.33
2020-08-04,3254.29,3253.84,3278.56,3230.52,4768.0,0.19
2020-08-05,3268.38,3258.32,3293.17,3258.32,4126.0,0.43
2020-08-06,3240.39,3264.08,3286.1,3223.75,6536.0,-0.86
2020-08-07,3252.65,3240.52,3256.92,3220.05,3702.0,0.38
2020-08-10,3259.71,3259.27,3276.61,3239.25,2623.0,0.22
2020-08-11,3332.12,3269.91,3349.76,3269.91,4323.0,2.22
2020-08-12,3363.18,3327.88,3377.44,3321.46,3937.0,0.93
2020-08-13,3342.85,3358.09,3368.07,3336.57,2782.0,-0.6
2020-08-14,3305.05,3339.33,3339.33,3275.91,3033.0,-1.13
2020-08-17,3305.85,3305.65,3319.1,3285.99,2339.0,0.02
2020-08-18,3289.64,3301.36,3333.64,3276.02,2815.0,-0.49
2020-08-19,3317.62,3287.08,3317.84,3275.51,2132.0,0.85
2020-08-20,3273.98,3306.69,3306.69,3257.6,2800.0,-1.32
2020-08-21,3259.75,3277.61,3292.57,3221.42,3555.0,-0.43
2020-08-24,3331.74,3269.51,3338.47,3269.51,2947.0,2.21
2020-08-25,3329.71,3335.01,3373.47,3329.71,3309.0,-0.06
2020-08-26,3356.76,3328.42,3357.88,3315.4,2297.0,0.81
2020-08-27,3331.04,3357.02,3359.14,3326.65,3425.0,-0.77
2020-08-28,3315.54,3333.19,3339.74,3296.26,3492.0,-0.47
2020-08-31,3272.51,3320.68,3346.11,3266.55,3808.0,-1.3
2020-09-01,3277.58,3279.11,3311.4,3245.03,3944.0,0.15
2020-09-02,3337.77,3284.3,3358.11,3284.3,3921.0,1.84
2020-09-03,3304.22,3344.21,3396.02,3285.55,4186.0,-1.01
2020-09-04,3260.59,3294.93,3328.76,3234.81,5202.0,-1.32
2020-09-07,3314.07,3264.43,3320.55,3264.43,3064.0,1.64
2020-09-08,3267.37,3314.85,3320.38,3241.61,4032.0,-1.41
2020-09-09,3324.83,3266.87,3332.99,3266.87,3825.0,1.76
2020-09-10,3312.77,3326.28,3337.72,3300.08,3719.0,-0.36
2020-09-11,3315.81,3312.78,3329.09,3292.42,3652.0,0.09
2020-09-14,3316.79,3319.94,3346.4,3309.06,2647.0,0.03
2020-09-15,3332.26,3318.4,3344.51,3307.36,3113.0,0.47
2020-09-16,3338.84,3332.12,3348.77,3312.19,3988.0,0.2
2020-09-17,3316.57,3332.86,3332.86,3285.27,3821.0,-0.67
2020-09-18,3283.69,3315.3,3326.79,3283.69,13735.0,-0.99
2020-09-21,3160.95,3277.42,3277.42,3150.61,6733.0,-3.74
2020-09-22,3164.13,3165.72,3195.18,3164.13,4274.0,0.1
2020-09-23,3180.11,3170.55,3223.72,3170.55,4076.0,0.51
2020-09-24,3159.64,3166.02,3181.13,3143.61,3673.0,-0.64
2020-09-25,3137.06,3159.28,3160.56,3097.67,3443.0,-0.71
2020-09-28,3223.19,3144.52,3227.43,3144.52,3377.0,2.75
2020-09-29,3214.3,3222.32,3224.83,3197.1,2638.0,-0.28
2020-09-30,3193.61,3208.91,3225.94,3181.03,3142.0,-0.64
2020-10-01,3194.09,3207.17,3224.4,3178.11,3198.0,0.02
2020-10-02,3190.93,3180.83,3190.93,3147.28,2922.0,-0.1
2020-10-05,3220.22,3200.49,3224.35,3199.63,2797.0,0.92
2020-10-06,3233.3,3223.64,3251.11,3201.98,3442.0,0.41
2020-10-07,3233.43,3229.93,3245.62,3219.33,3080.0,0.0
2020-10-08,3255.76,3239.95,3270.27,3234.48,3156.0,0.69
2020-10-09,3273.12,3256.86,3276.36,3254.13,2806.0,0.53
2020-10-12,3298.12,3276.5,3305.77,3272.5,2455.0,0.76
2020-10-13,3279.19,3298.63,3298.63,3264.74,2790.0,-0.57
2020-10-14,3273.28,3279.2,3287.84,3264.61,2414.0,-0.18
2020-10-15,3192.69,3269.87,3269.87,3174.64,4092.0,-2.46
2020-10-16,3245.47,3197.29,3258.93,3197.29,3810.0,1.65
2020-10-19,3242.51,3250.13,3282.55,3226.44,2111.0,-0.09
2020-10-20,3227.87,3239.75,3250.97,3223.79,3035.0,-0.45
2020-10-21,3180.7,3232.63,3238.07,3176.95,3046.0,-1.46
2020-10-22,3171.41,3180.96,3185.03,3135.48,2835.0,-0.29
2020-10-23,3198.86,3167.96,3217.96,3162.37,2851.0,0.87
2020-10-26,3105.25,3181.95,3181.95,3103.79,3026.0,-2.93
2020-10-27,3070.6,3109.08,3112.32,3065.65,4013.0,-1.12
2020-10-28,2963.54,3058.86,3058.86,2932.95,5992.0,-3.49
2020-10-29,2960.03,2961.49,2985.5,2920.87,5541.0,-0.12
2020-10-30,2958.21,2950.28,2972.45,2928.56,4570.0,-0.06
2020-11-02,3019.54,2969.37,3029.85,2953.92,3869.0,2.07
2020-11-03,3098.72,3030.89,3101.04,3030.89,4546.0,2.62
2020-11-04,3161.07,3083.79,3164.56,3043.19,5214.0,2.01
2020-11-05,3215.56,3167.78,3222.51,3167.78,4605.0,1.72
2020-11-06,3204.05,3210.37,3224.49,3168.97,3853.0,-0.36
2020-11-09,3407.91,3217.4,3442.12,3217.4,10601.0,6.36
2020-11-10,3442.62,3405.49,3460.08,3396.4,9823.0,1.02
2020-11-11,3467.3,3444.57,3473.82,3433.26,5167.0,0.72
2020-11-12,3428.2,3453.36,3457.71,3421.96,4582.0,-1.13
2020-11-13,3432.07,3423.63,3457.59,3416.18,4153.0,0.11
2020-11-16,3466.21,3447.86,3497.1,3440.05,5580.0,0.99
2020-11-17,3468.48,3461.54,3471.9,3442.7,4048.0,0.07
2020-11-18,3482.17,3463.97,3489.31,3451.89,4120.0,0.39
2020-11-19,3451.97,3466.67,3466.67,3440.22,3819.0,-0.87
2020-11-20,3467.6,3447.96,3484.29,3442.81,3787.0,0.45
2020-11-23,3463.04,3480.59,3506.24,3463.04,3674.0,-0.13
2020-11-24,3507.98,3476.61,3510.62,3476.61,5293.0,1.3
2020-11-25,3511.9,3513.77,3520.74,3494.07,4898.0,0.11
2020-11-26,3510.94,3518.67,3524.08,3508.7,2729.0,-0.03
2020-11-27,3527.79,3509.79,3536.46,3507.97,4469.0,0.48
2020-11-30,3492.54,3518.91,3538.52,3492.54,5348.0,-1.0
2020-12-01,3525.24,3499.28,3532.91,3499.28,4200.0,0.94
2020-12-02,3521.32,3515.64,3523.3,3502.1,4143.0,-0.11
2020-12-03,3517.1,3520.53,3523.6,3502.65,3486.0,-0.12
2020-12-04,3539.27,3516.18,3540.69,3516.18,4629.0,0.63
2020-12-07,3530.08,3536.05,3536.05,3499.14,3204.0,-0.26
2020-12-08,3525.87,3522.99,3531.69,3503.28,2558.0,-0.12
2020-12-09,3529.02,3532.04,3557.39,3527.42,3181.0,0.09
2020-12-10,3522.31,3529.04,3541.24,3498.96,3843.0,-0.19
2020-12-11,3485.84,3515.83,3515.83,3461.47,3537.0,-1.04
2020-12-14,3503.96,3497.84,3531.95,3497.84,3249.0,0.52
2020-12-15,3521.5,3503.38,3528.83,3497.47,3215.0,0.5
2020-12-16,3543.0,3524.12,3560.71,3523.93,3883.0,0.61
2020-12-17,3560.87,3550.37,3573.45,3550.37,3252.0,0.5
2020-12-18,3545.74,3556.15,3586.44,3544.77,6915.0,-0.42
2020-12-21,3448.68,3516.66,3516.66,3401.14,5041.0,-2.74
2020-12-22,3497.49,3455.94,3503.03,3455.94,2635.0,1.42
2020-12-23,3539.26,3502.43,3544.55,3502.43,2553.0,1.19
2020-12-24,3543.28,3542.85,3546.02,3539.79,1889.0,0.11
2020-12-28,3575.41,3554.13,3583.21,3554.13,1960.0,0.91
2020-12-29,3581.37,3580.45,3603.17,3576.76,1832.0,0.17
2020-12-30,3571.59,3580.91,3591.25,3569.62,1618.0,-0.27
2020-12-31,3552.64,3565.71,3571.61,3552.64,1307.0,-0.53
2021-01-04,3564.39,3565.68,3609.91,3548.31,3152.0,0.33
2021-01-05,3547.85,3554.24,3574.98,3524.63,3190.0,-0.46
2021-01-06,3611.08,3559.81,3620.57,3547.45,5098.0,1.78
2021-01-07,3622.42,3621.16,3635.64,3604.13,3686.0,0.31
2021-01-08,3645.05,3632.14,3657.83,3630.71,3336.0,0.62
2021-01-11,3620.62,3636.67,3641.74,3595.11,3054.0,-0.67
2021-01-12,3612.13,3622.37,3633.68,3600.06,3348.0,-0.23
2021-01-13,3616.51,3615.02,3624.19,3599.49,2786.0,0.12
2021-01-14,3641.37,3619.3,3647.32,3619.3,3517.0,0.69
2021-01-15,3599.55,3633.41,3633.46,3573.6,3902.0,-1.15
2021-01-18,3602.67,3591.23,3603.36,3577.77,2061.0,0.09
2021-01-19,3595.42,3618.03,3623.26,3591.73,2509.0,-0.2
2021-01-20,3624.04,3603.8,3630.44,3603.57,2755.0,0.8
2021-01-21,3618.35,3637.86,3649.73,3616.5,2863.0,-0.16
2021-01-22,3602.41,3611.43,3611.43,3570.68,3266.0,-0.44
2021-01-25,3553.14,3614.72,3621.49,3540.25,4206.0,-1.37
2021-01-26,3592.83,3551.21,3607.42,3551.21,4338.0,1.12
2021-01-27,3536.38,3593.19,3593.19,3502.74,5294.0,-1.57
2021-01-28,3557.04,3519.11,3567.06,3473.76,6359.0,0.58
2021-01-29,3481.44,3538.63,3538.63,3481.44,5021.0,-2.13
2021-02-01,3530.85,3492.86,3543.18,3492.86,3079.0,1.42
2021-02-02,3590.46,3545.09,3596.2,3545.09,3936.0,1.69
2021-02-03,3609.75,3599.76,3632.67,3599.36,5622.0,0.54
2021-02-04,3642.12,3604.62,3644.64,3604.62,4739.0,0.9
2021-02-05,3655.77,3642.69,3668.4,3642.28,5612.0,0.37
2021-02-08,3665.51,3665.77,3681.82,3661.88,4404.0,0.27
2021-02-09,3661.13,3669.54,3670.8,3649.5,3171.0,-0.12
2021-02-10,3648.37,3672.12,3677.16,3628.47,3237.0,-0.35
2021-02-11,3671.68,3654.34,3673.39,3648.41,2912.0,0.64
2021-02-12,3695.61,3669.04,3696.19,3649.11,3096.0,0.65
2021-02-15,3734.2,3711.35,3742.53,3706.4,3529.0,1.04
2021-02-16,3726.4,3735.53,3740.56,3718.66,2861.0,-0.21
2021-02-17,3699.85,3720.26,3726.35,3696.12,3600.0,-0.71
2021-02-18,3681.04,3700.99,3711.38,3672.8,3164.0,-0.51
2021-02-19,3713.46,3683.38,3718.99,3681.45,3901.0,0.88
2021-02-22,3699.85,3706.07,3707.42,3660.9,3054.0,-0.37
2021-02-23,3689.1,3698.24,3708.11,3643.33,3995.0,-0.29
2021-02-24,3705.99,3684.67,3712.66,3681.66,3399.0,0.46
2021-02-25,3685.28,3716.67,3728.65,3685.28,4897.0,-0.56
2021-02-26,3636.44,3665.89,3676.59,3622.24,4600.0,-1.33
2021-03-01,3706.62,3658.12,3711.52,3658.12,3152.0,1.93
2021-03-02,3707.72,3702.8,3728.47,3689.82,2965.0,0.03
2021-03-03,3712.78,3711.39,3742.5,3687.45,4373.0,0.14
2021-03-04,3704.85,3702.37,3716.31,3680.83,3706.0,-0.21
2021-03-05,3669.54,3689.41,3714.26,3656.21,4546.0,-0.95
2021-03-08,3763.24,3679.35,3767.45,3679.35,4741.0,2.55
2021-03-09,3786.05,3759.26,3795.63,3754.62,4330.0,0.61
2021-03-10,3819.92,3780.26,3822.66,3780.0,3447.0,0.89
2021-03-11,3845.64,3827.18,3846.51,3827.18,3667.0,0.67
2021-03-12,3833.36,3840.73,3840.73,3818.25,2764.0,-0.32
2021-03-15,3829.84,3840.85,3857.07,3818.2,3209.0,-0.09
2021-03-16,3850.96,3842.33,3856.78,3838.22,3712.0,0.55
2021-03-17,3849.74,3846.58,3853.66,3838.43,3360.0,-0.03
2021-03-18,3867.54,3856.76,3874.91,3852.25,4827.0,0.46
2021-03-19,3837.02,3851.61,3861.65,3819.38,8640.0,-0.79
2021-03-22,3833.84,3828.66,3841.49,3811.8,2611.0,-0.08
2021-03-23,3827.02,3827.54,3842.37,3804.9,2789.0,-0.18
2021-03-24,3832.55,3820.78,3833.66,3803.84,2717.0,0.14
2021-03-25,3832.57,3822.59,3832.57,3784.09,2435.0,0.0
2021-03-26,3866.68,3841.46,3871.88,3841.46,2474.0,0.89
2021-03-29,3882.87,3871.82,3890.2,3867.25,2265.0,0.42
2021-03-30,3926.2,3885.11,3929.49,3885.11,2835.0,1.12
2021-03-31,3919.21,3923.92,3925.97,3910.9,2909.0,-0.18
2021-04-01,3945.96,3922.36,3948.99,3922.36,2059.0,0.68
2021-04-06,3970.42,3950.18,3988.1,3950.18,3122.0,0.62
2021-04-07,3956.77,3965.86,3971.89,3952.12,2248.0,-0.34
2021-04-08,3977.83,3961.0,3977.92,3961.0,2852.0,0.53
2021-04-09,3978.84,3978.84,3987.73,3970.41,2146.0,0.03
2021-04-12,3961.9,3978.54,3980.52,3961.9,1944.0,-0.43
2021-04-13,3966.99,3964.91,3980.57,3953.26,2447.0,0.13
2021-04-14,3976.28,3973.33,3982.08,3968.68,2344.0,0.23
2021-04-15,3993.43,3978.39,3997.69,3978.39,2397.0,0.43
2021-04-16,4032.99,3992.56,4037.61,3991.2,3667.0,0.99
2021-04-19,4019.91,4033.59,4040.88,4017.7,2339.0,-0.32
2021-04-20,3940.46,4014.01,4018.66,3935.83,3392.0,-1.98
2021-04-21,3976.41,3943.19,3985.31,3943.19,2740.0,0.91
2021-04-22,4014.8,3979.58,4017.19,3979.58,2099.0,0.97
2021-04-23,4013.34,4011.1,4016.82,3981.87,1947.0,-0.04
2021-04-26,4020.83,4013.07,4026.33,4004.53,2516.0,0.19
2021-04-27,4011.91,4017.92,4019.21,4001.24,2750.0,-0.22
2021-04-28,4015.03,4011.02,4026.74,4006.34,2823.0,0.08
2021-04-29,3996.9,4021.44,4033.87,3985.25,3448.0,-0.45
2021-04-30,3974.74,3993.19,4004.84,3974.72,2808.0,-0.55
2021-05-03,4000.25,3979.5,4009.73,3965.5,2082.0,0.64
2021-05-04,3924.8,4001.13,4018.14,3919.46,3516.0,-1.89
2021-05-05,4002.79,3927.29,4003.09,3927.29,3013.0,1.99
2021-05-06,3999.44,3997.7,4022.74,3974.82,3495.0,-0.08
2021-05-07,4034.25,3999.93,4034.25,3999.93,2753.0,0.87
2021-05-10,4023.35,4031.99,4035.66,4014.67,2953.0,-0.27
2021-05-11,3946.06,4020.49,4020.49,3917.64,3499.0,-1.92
2021-05-12,3947.43,3947.65,3964.8,3925.85,3488.0,0.03
2021-05-13,3952.45,3931.19,3963.61,3857.76,3096.0,0.13
2021-05-14,4017.44,3970.76,4017.44,3961.1,2688.0,1.64
2021-05-17,4006.84,4018.16,4032.11,3993.88,2537.0,-0.26
2021-05-18,4005.34,4014.68,4043.21,3996.75,2823.0,-0.04
2021-05-19,3936.74,3995.7,3995.7,3892.72,3261.0,-1.71
2021-05-20,3999.91,3948.63,3999.91,3936.79,2560.0,1.6
2021-05-21,4025.78,4001.53,4032.97,3999.11,3169.0,0.65
2021-05-24,4035.58,4021.58,4035.76,4021.58,1740.0,0.24
2021-05-25,4036.04,4042.49,4056.95,4036.04,2482.0,0.01
2021-05-26,4031.67,4039.57,4054.14,4022.05,2592.0,-0.11
2021-05-27,4039.21,4028.75,4056.79,4019.85,4581.0,0.19
2021-05-28,4070.56,4042.37,4075.87,4042.37,2278.0,0.78
2021-05-31,4039.46,4068.11,4071.74,4037.25,1765.0,-0.76
2021-06-01,4071.75,4044.07,4101.26,4044.07,2512.0,0.8
2021-06-02,4088.5,4072.1,4088.52,4064.07,2388.0,0.41
2021-06-03,4079.24,4088.95,4088.95,4051.81,2319.0,-0.23
2021-06-04,4089.38,4079.29,4091.95,4070.35,2353.0,0.25
2021-06-07,4097.65,4089.27,4107.03,4069.52,2391.0,0.2
2021-06-08,4096.01,4098.63,4115.62,4092.76,2482.0,-0.04
2021-06-09,4096.85,4095.14,4102.06,4078.16,1818.0,0.02
2021-06-10,4096.07,4099.07,4109.2,4080.15,2579.0,-0.02
2021-06-11,4126.7,4098.04,4128.99,4097.99,2115.0,0.75
2021-06-14,4132.67,4134.79,4155.24,4127.94,2148.0,0.14
2021-06-15,4143.52,4144.8,4158.36,4143.52,2105.0,0.26
2021-06-16,4151.76,4145.5,4156.81,4138.75,2525.0,0.2
2021-06-17,4158.14,4144.91,4164.58,4131.42,3056.0,0.15
2021-06-18,4083.37,4155.78,4165.59,4078.76,6576.0,-1.8
2021-06-21,4112.33,4079.42,4114.19,4049.6,2593.0,0.71
2021-06-22,4123.13,4112.34,4128.4,4093.47,2121.0,0.26
2021-06-23,4075.94,4126.1,4133.98,4075.94,2079.0,-1.14
2021-06-24,4122.43,4083.05,4126.41,4083.05,2280.0,1.14
2021-06-25,4120.66,4123.94,4127.45,4105.76,2099.0,-0.04
