"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 10- 09","207.27","207.27","207.27","207.27","","0.44%"
"2019- 10- 08","206.36","206.36","206.36","206.36","","-1.04%"
"2019- 10- 07","208.52","208.52","208.52","208.52","","0.74%"
"2019- 10- 04","206.99","206.99","206.99","206.99","","0.78%"
"2019- 10- 03","205.38","205.38","205.38","205.38","","-0.21%"
"2019- 10- 02","205.81","205.81","205.81","205.81","","-2.48%"
"2019- 10- 01","211.05","211.05","211.05","211.05","","-0.81%"
"2019- 09- 30","212.77","212.77","212.77","212.77","","0.62%"
"2019- 09- 27","211.46","211.46","211.46","211.46","","0.81%"
"2019- 09- 26","209.77","209.77","209.77","209.77","","0.76%"
"2019- 09- 25","208.19","208.19","208.19","208.19","","-0.38%"
"2019- 09- 24","208.99","208.99","208.99","208.99","","-0.27%"
"2019- 09- 23","209.55","209.55","209.55","209.55","","-0.68%"
"2019- 09- 20","210.99","210.99","210.99","210.99","","0.39%"
"2019- 09- 19","210.16","210.16","210.16","210.16","","0.71%"
"2019- 09- 18","208.68","208.68","208.68","208.68","","0.38%"
"2019- 09- 17","207.88","207.88","207.88","207.88","","-0.35%"
"2019- 09- 16","208.60","208.60","208.60","208.60","","-0.50%"
"2019- 09- 13","209.65","209.65","209.65","209.65","","0.59%"
"2019- 09- 12","208.43","208.43","208.43","208.43","","0.15%"
"2019- 09- 11","208.11","208.11","208.11","208.11","","0.52%"
"2019- 09- 10","207.03","207.03","207.03","207.03","","1.01%"
"2019- 09- 09","204.95","204.95","204.95","204.95","","0.36%"
"2019- 09- 06","204.21","204.21","204.21","204.21","","0.01%"
"2019- 09- 05","204.19","204.19","204.19","204.19","","0.82%"
"2019- 09- 04","202.53","202.53","202.53","202.53","","0.87%"
"2019- 09- 03","200.79","200.79","200.79","200.79","","-0.61%"
"2019- 09- 02","202.03","202.03","202.03","202.03","","0.28%"
"2019- 08- 30","201.46","201.46","201.46","201.46","","0.67%"
"2019- 08- 29","200.11","200.11","200.11","200.11","","1.02%"
"2019- 08- 28","198.09","198.09","198.09","198.09","","-0.08%"
"2019- 08- 27","198.24","198.24","198.24","198.24","","0.62%"
"2019- 08- 26","197.01","197.01","197.01","197.01","","0.31%"
"2019- 08- 23","196.40","196.40","196.40","196.40","","-0.96%"
"2019- 08- 22","198.30","198.30","198.30","198.30","","-0.21%"
"2019- 08- 21","198.72","198.72","198.72","198.72","","1.10%"
"2019- 08- 20","196.55","196.55","196.55","196.55","","-0.98%"
"2019- 08- 19","198.49","198.49","198.49","198.49","","1.05%"
"2019- 08- 16","196.42","196.42","196.42","196.42","","1.44%"
"2019- 08- 15","193.63","193.63","193.63","193.63","","-0.58%"
"2019- 08- 14","194.75","194.75","194.75","194.75","","-1.73%"
"2019- 08- 13","198.18","198.18","198.18","198.18","","0.68%"
"2019- 08- 12","196.85","196.85","196.85","196.85","","-0.32%"
"2019- 08- 09","197.49","197.49","197.49","197.49","","-1.23%"
"2019- 08- 08","199.95","199.95","199.95","199.95","","1.51%"
"2019- 08- 07","196.97","196.97","196.97","196.97","","0.00%"
"2019- 08- 06","196.97","196.97","196.97","196.97","","-0.50%"
"2019- 08- 05","197.95","197.95","197.95","197.95","","-1.64%"
"2019- 08- 02","201.25","201.25","201.25","201.25","","-2.27%"
"2019- 08- 01","205.92","205.92","205.92","205.92","","0.13%"
"2019- 07- 31","205.66","205.66","205.66","205.66","","0.02%"
"2019- 07- 30","205.61","205.61","205.61","205.61","","-1.78%"
"2019- 07- 29","209.34","209.34","209.34","209.34","","0.22%"
"2019- 07- 26","208.88","208.88","208.88","208.88","","-0.27%"
"2019- 07- 25","209.44","209.44","209.44","209.44","","-0.36%"
"2019- 07- 24","210.20","210.20","210.20","210.20","","0.51%"
"2019- 07- 23","209.13","209.13","209.13","209.13","","1.15%"
"2019- 07- 22","206.75","206.75","206.75","206.75","","0.08%"
"2019- 07- 19","206.59","206.59","206.59","206.59","","-0.26%"
"2019- 07- 18","207.12","207.12","207.12","207.12","","-0.46%"
"2019- 07- 17","208.08","208.08","208.08","208.08","","-0.51%"
"2019- 07- 16","209.14","209.14","209.14","209.14","","0.20%"
"2019- 07- 15","208.73","208.73","208.73","208.73","","0.26%"
"2019- 07- 12","208.18","208.18","208.18","208.18","","0.03%"
"2019- 07- 11","208.11","208.11","208.11","208.11","","0.09%"
"2019- 07- 10","207.93","207.93","207.93","207.93","","-0.17%"
"2019- 07- 09","208.28","208.28","208.28","208.28","","-0.47%"
"2019- 07- 08","209.27","209.27","209.27","209.27","","-0.23%"
"2019- 07- 05","209.76","209.76","209.76","209.76","","-0.58%"
"2019- 07- 04","210.98","210.98","210.98","210.98","","0.39%"
"2019- 07- 03","210.16","210.16","210.16","210.16","","0.91%"
"2019- 07- 02","208.27","208.27","208.27","208.27","","0.21%"
"2019- 07- 01","207.84","207.84","207.84","207.84","","0.73%"
"2019- 06- 28","206.33","206.33","206.33","206.33","","0.68%"
"2019- 06- 27","204.94","204.94","204.94","204.94","","-0.10%"
"2019- 06- 26","205.14","205.14","205.14","205.14","","-0.01%"
"2019- 06- 25","205.17","205.17","205.17","205.17","","-0.48%"
"2019- 06- 24","206.16","206.16","206.16","206.16","","-0.55%"
"2019- 06- 21","207.29","207.29","207.29","207.29","","0.03%"
"2019- 06- 20","207.23","207.23","207.23","207.23","","-0.20%"
"2019- 06- 19","207.64","207.64","207.64","207.64","","0.13%"
"2019- 06- 18","207.38","207.38","207.38","207.38","","1.87%"
"2019- 06- 17","203.57","203.57","203.57","203.57","","-0.15%"
"2019- 06- 14","203.88","203.88","203.88","203.88","","-0.45%"
"2019- 06- 13","204.80","204.80","204.80","204.80","","0.24%"
"2019- 06- 12","204.31","204.31","204.31","204.31","","-0.37%"
"2019- 06- 11","205.06","205.06","205.06","205.06","","0.84%"
"2019- 06- 10","203.36","203.36","203.36","203.36","","0.25%"
"2019- 06- 07","202.85","202.85","202.85","202.85","","0.79%"
"2019- 06- 06","201.26","201.26","201.26","201.26","","-0.56%"
"2019- 06- 05","202.39","202.39","202.39","202.39","","-0.01%"
"2019- 06- 04","202.41","202.41","202.41","202.41","","1.47%"
"2019- 06- 03","199.47","199.47","199.47","199.47","","0.43%"
"2019- 05- 31","198.61","198.61","198.61","198.61","","-0.82%"
"2019- 05- 30","200.25","200.25","200.25","200.25","","0.30%"
"2019- 05- 29","199.65","199.65","199.65","199.65","","-1.40%"
"2019- 05- 28","202.48","202.48","202.48","202.48","","-0.24%"
"2019- 05- 27","202.96","202.96","202.96","202.96","","0.53%"
"2019- 05- 24","201.90","201.90","201.90","201.90","","0.74%"
"2019- 05- 23","200.41","200.41","200.41","200.41","","-1.62%"
"2019- 05- 22","203.72","203.72","203.72","203.72","","-0.53%"
"2019- 05- 21","204.81","204.81","204.81","204.81","","0.65%"
"2019- 05- 20","203.48","203.48","203.48","203.48","","-0.80%"
"2019- 05- 17","205.13","205.13","205.13","205.13","","-0.46%"
"2019- 05- 16","206.08","206.08","206.08","206.08","","1.32%"
"2019- 05- 15","203.40","203.40","203.40","203.40","","0.38%"
"2019- 05- 14","202.63","202.63","202.63","202.63","","0.87%"
"2019- 05- 13","200.88","200.88","200.88","200.88","","-1.20%"
"2019- 05- 10","203.31","203.31","203.31","203.31","","0.23%"
"2019- 05- 09","202.84","202.84","202.84","202.84","","-1.38%"
"2019- 05- 08","205.68","205.68","205.68","205.68","","-0.12%"
"2019- 05- 07","205.92","205.92","205.92","205.92","","-0.95%"
"2019- 05- 06","207.90","207.90","207.90","207.90","","-1.02%"
"2019- 05- 03","210.04","210.04","210.04","210.04","","0.01%"
"2019- 05- 02","210.02","210.02","210.02","210.02","","-0.24%"
"2019- 05- 01","210.52","210.52","210.52","210.52","","0.00%"
"2019- 04- 30","210.52","210.52","210.52","210.52","","0.13%"
"2019- 04- 29","210.24","210.24","210.24","210.24","","0.06%"
"2019- 04- 26","210.12","210.12","210.12","210.12","","0.22%"
"2019- 04- 25","209.66","209.66","209.66","209.66","","-0.09%"
"2019- 04- 24","209.84","209.84","209.84","209.84","","-0.87%"
"2019- 04- 23","211.68","211.68","211.68","211.68","","0.03%"
"2019- 04- 18","211.61","211.61","211.61","211.61","","0.45%"
"2019- 04- 17","210.66","210.66","210.66","210.66","","0.55%"
"2019- 04- 16","209.50","209.50","209.50","209.50","","0.14%"
"2019- 04- 15","209.21","209.21","209.21","209.21","","0.18%"
"2019- 04- 12","208.83","208.83","208.83","208.83","","0.75%"
"2019- 04- 11","207.27","207.27","207.27","207.27","","0.47%"
"2019- 04- 10","206.31","206.31","206.31","206.31","","0.29%"
"2019- 04- 09","205.72","205.72","205.72","205.72","","-0.46%"
"2019- 04- 08","206.67","206.67","206.67","206.67","","-0.27%"
"2019- 04- 05","207.23","207.23","207.23","207.23","","-0.14%"
"2019- 04- 04","207.52","207.52","207.52","207.52","","0.05%"
"2019- 04- 03","207.41","207.41","207.41","207.41","","1.24%"
"2019- 04- 02","204.87","204.87","204.87","204.87","","0.52%"
"2019- 04- 01","203.82","203.82","203.82","203.82","","1.16%"
"2019- 03- 29","201.48","201.48","201.48","201.48","","0.81%"
"2019- 03- 28","199.86","199.86","199.86","199.86","","-0.55%"
"2019- 03- 27","200.97","200.97","200.97","200.97","","0.59%"
"2019- 03- 26","199.79","199.79","199.79","199.79","","0.25%"
"2019- 03- 25","199.29","199.29","199.29","199.29","","-0.39%"
"2019- 03- 22","200.07","200.07","200.07","200.07","","-1.65%"
"2019- 03- 21","203.43","203.43","203.43","203.43","","-0.22%"
"2019- 03- 20","203.88","203.88","203.88","203.88","","-1.06%"
"2019- 03- 19","206.07","206.07","206.07","206.07","","0.58%"
"2019- 03- 18","204.88","204.88","204.88","204.88","","0.38%"
"2019- 03- 15","204.10","204.10","204.10","204.10","","0.82%"
"2019- 03- 14","202.43","202.43","202.43","202.43","","0.62%"
"2019- 03- 13","201.18","201.18","201.18","201.18","","0.71%"
"2019- 03- 12","199.76","199.76","199.76","199.76","","0.05%"
"2019- 03- 11","199.67","199.67","199.67","199.67","","0.83%"
"2019- 03- 08","198.02","198.02","198.02","198.02","","-0.70%"
"2019- 03- 07","199.41","199.41","199.41","199.41","","-0.50%"
"2019- 03- 06","200.41","200.41","200.41","200.41","","-0.17%"
"2019- 03- 05","200.76","200.76","200.76","200.76","","-0.17%"
"2019- 03- 04","201.11","201.11","201.11","201.11","","0.14%"
"2019- 03- 01","200.82","200.82","200.82","200.82","","0.26%"
"2019- 02- 28","200.30","200.30","200.30","200.30","","0.36%"
"2019- 02- 27","199.59","199.59","199.59","199.59","","-0.08%"
"2019- 02- 26","199.74","199.74","199.74","199.74","","0.49%"
"2019- 02- 25","198.76","198.76","198.76","198.76","","0.28%"
"2019- 02- 22","198.20","198.20","198.20","198.20","","0.26%"
"2019- 02- 21","197.69","197.69","197.69","197.69","","-0.12%"
"2019- 02- 20","197.92","197.92","197.92","197.92","","0.67%"
"2019- 02- 19","196.61","196.61","196.61","196.61","","-0.07%"
"2019- 02- 18","196.74","196.74","196.74","196.74","","0.25%"
"2019- 02- 15","196.25","196.25","196.25","196.25","","1.90%"
"2019- 02- 14","192.59","192.59","192.59","192.59","","-0.21%"
"2019- 02- 13","193.00","193.00","193.00","193.00","","0.35%"
"2019- 02- 12","192.32","192.32","192.32","192.32","","0.61%"
"2019- 02- 11","191.15","191.15","191.15","191.15","","0.83%"
"2019- 02- 08","189.57","189.57","189.57","189.57","","-1.11%"
"2019- 02- 07","191.70","191.70","191.70","191.70","","-2.30%"
"2019- 02- 06","196.21","196.21","196.21","196.21","","0.15%"
"2019- 02- 05","195.92","195.92","195.92","195.92","","1.48%"
"2019- 02- 04","193.07","193.07","193.07","193.07","","-0.17%"
"2019- 02- 01","193.39","193.39","193.39","193.39","","0.25%"
"2019- 01- 31","192.90","192.90","192.90","192.90","","-0.55%"
"2019- 01- 30","193.96","193.96","193.96","193.96","","0.11%"
"2019- 01- 29","193.74","193.74","193.74","193.74","","0.47%"
"2019- 01- 28","192.84","192.84","192.84","192.84","","-0.68%"
"2019- 01- 25","194.16","194.16","194.16","194.16","","1.13%"
"2019- 01- 24","192.00","192.00","192.00","192.00","","0.31%"
"2019- 01- 23","191.40","191.40","191.40","191.40","","-0.20%"
"2019- 01- 22","191.78","191.78","191.78","191.78","","-0.33%"
"2019- 01- 21","192.42","192.42","192.42","192.42","","-0.15%"
"2019- 01- 18","192.70","192.70","192.70","192.70","","2.07%"
"2019- 01- 17","188.80","188.80","188.80","188.80","","-0.24%"
"2019- 01- 16","189.25","189.25","189.25","189.25","","0.78%"
"2019- 01- 15","187.78","187.78","187.78","187.78","","0.18%"
"2019- 01- 14","187.44","187.44","187.44","187.44","","-0.05%"
"2019- 01- 11","187.53","187.53","187.53","187.53","","-0.10%"
"2019- 01- 10","187.72","187.72","187.72","187.72","","0.31%"
"2019- 01- 09","187.14","187.14","187.14","187.14","","0.49%"
"2019- 01- 08","186.22","186.25","186.25","186.22","","0.52%"
"2019- 01- 07","185.26","185.26","185.26","185.26","","-0.17%"
"2019- 01- 04","185.57","185.57","185.57","185.57","","2.80%"
"2019- 01- 03","180.52","180.52","180.52","180.52","","-0.48%"
"2019- 01- 02","181.39","181.39","181.39","181.39","","-0.15%"
"2018- 12- 31","181.67","181.67","181.67","181.67","","0.39%"
"2018- 12- 28","180.96","180.96","180.96","180.96","","1.32%"
"2018- 12- 27","178.61","178.61","178.61","178.61","","-1.89%"
"2018- 12- 24","182.05","182.05","182.05","182.05","","-0.31%"
"2018- 12- 21","182.61","182.61","182.61","182.61","","-0.01%"
"2018- 12- 20","182.62","182.62","182.62","182.62","","-1.63%"
"2018- 12- 19","185.65","185.65","185.65","185.65","","0.67%"
"2018- 12- 18","184.41","184.41","184.41","184.41","","-0.60%"
"2018- 12- 17","185.53","185.53","185.53","185.53","","-1.04%"
"2018- 12- 14","187.48","187.48","187.48","187.48","","-0.33%"
"2018- 12- 13","188.11","188.11","188.11","188.11","","-0.08%"
"2018- 12- 12","188.26","188.26","188.26","188.26","","1.77%"
"2018- 12- 11","184.99","184.99","184.99","184.99","","1.05%"
"2018- 12- 10","183.07","183.07","183.07","183.07","","-1.56%"
"2018- 12- 07","185.97","185.97","185.97","185.97","","0.47%"
"2018- 12- 06","185.10","185.10","185.10","185.10","","-2.97%"
"2018- 12- 05","190.77","190.77","190.77","190.77","","-0.81%"
"2018- 12- 04","192.33","192.33","192.33","192.33","","-0.73%"
"2018- 12- 03","193.74","193.74","193.74","193.74","","0.51%"
"2018- 11- 30","192.75","192.75","192.75","192.75","","-0.11%"
"2018- 11- 29","192.97","192.97","192.97","192.97","","0.02%"
"2018- 11- 28","192.93","192.93","192.93","192.93","","-0.24%"
"2018- 11- 27","193.39","193.39","193.39","193.39","","-0.11%"
"2018- 11- 26","193.61","193.61","193.61","193.61","","1.45%"
"2018- 11- 23","190.85","190.85","190.85","190.85","","0.63%"
"2018- 11- 22","189.66","189.66","189.66","189.66","","-0.77%"
"2018- 11- 21","191.13","191.13","191.13","191.13","","1.15%"
"2018- 11- 20","188.95","188.95","188.95","188.95","","-1.47%"
"2018- 11- 19","191.76","191.76","191.76","191.76","","-0.35%"
"2018- 11- 16","192.44","192.44","192.44","192.44","","-0.04%"
"2018- 11- 15","192.51","192.51","192.51","192.51","","-0.55%"
"2018- 11- 14","193.58","193.58","193.58","193.58","","-0.24%"
"2018- 11- 13","194.04","194.04","194.04","194.04","","0.96%"
"2018- 11- 12","192.20","192.20","192.20","192.20","","-0.79%"
"2018- 11- 09","193.74","193.74","193.74","193.74","","0.30%"
"2018- 11- 08","193.17","193.17","193.17","193.17","","-0.04%"
"2018- 11- 07","193.24","193.24","193.24","193.24","","1.30%"
"2018- 11- 06","190.76","190.76","190.76","190.76","","-0.30%"
"2018- 11- 05","191.33","191.33","191.33","191.33","","-0.18%"
"2018- 11- 02","191.68","191.68","191.68","191.68","","0.44%"
"2018- 11- 01","190.84","190.84","190.84","190.84","","0.69%"
"2018- 10- 31","189.54","189.54","189.54","189.54","","0.92%"
"2018- 10- 30","187.82","187.82","187.82","187.82","","-0.03%"
"2018- 10- 29","187.88","187.88","187.88","187.88","","0.73%"
"2018- 10- 26","186.52","186.52","186.52","186.52","","-0.60%"
"2018- 10- 25","187.65","187.65","187.65","187.65","","0.45%"
"2018- 10- 24","186.81","186.81","186.81","186.81","","-0.42%"
"2018- 10- 23","187.60","187.60","187.60","187.60","","-1.53%"
"2018- 10- 22","190.51","190.51","190.51","190.51","","-0.93%"
"2018- 10- 19","192.29","192.29","192.29","192.29","","-0.51%"
"2018- 10- 18","193.27","193.27","193.27","193.27","","-0.52%"
"2018- 10- 17","194.28","194.28","194.28","194.28","","-0.37%"
"2018- 10- 16","195.00","195.00","195.00","195.00","","1.39%"
"2018- 10- 15","192.33","192.33","192.33","192.33","","0.42%"
"2018- 10- 12","191.52","191.52","191.52","191.52","","-0.66%"
"2018- 10- 11","192.80","192.80","192.80","192.80","","-1.75%"
"2018- 10- 10","196.24","196.24","196.24","196.24","","-0.86%"
"2018- 10- 09","197.94","197.94","197.94","197.94","","0.20%"
"2018- 10- 08","197.55","197.55","197.55","197.55","","-0.76%"
"2018- 10- 05","199.06","199.06","199.06","199.06","","-0.60%"
"2018- 10- 04","200.26","200.26","200.26","200.26","","-0.76%"
"2018- 10- 03","201.79","201.79","201.79","201.79","","0.63%"
"2018- 10- 02","200.53","200.53","200.53","200.53","","-0.58%"
"2018- 10- 01","201.69","201.69","201.69","201.69","","0.01%"
"2018- 09- 28","201.66","201.66","201.66","201.66","","-1.45%"
"2018- 09- 27","204.62","204.62","204.62","204.62","","0.16%"
"2018- 09- 26","204.29","204.29","204.29","204.29","","0.27%"
"2018- 09- 25","203.74","203.74","203.74","203.74","","-0.20%"
"2018- 09- 24","204.14","204.14","204.14","204.14","","-0.85%"
"2018- 09- 21","205.88","205.88","205.88","205.88","","0.57%"
"2018- 09- 20","204.72","204.72","204.72","204.72","","1.26%"
"2018- 09- 19","202.17","202.17","202.17","202.17","","0.23%"
"2018- 09- 18","201.71","201.71","201.71","201.71","","0.31%"
"2018- 09- 17","201.09","201.09","201.09","201.09","","0.16%"
"2018- 09- 14","200.76","200.76","200.76","200.76","","0.23%"
"2018- 09- 13","200.30","200.30","200.30","200.30","","0.19%"
"2018- 09- 12","199.93","199.93","199.93","199.93","","0.21%"
"2018- 09- 11","199.52","199.52","199.52","199.52","","-0.19%"
"2018- 09- 10","199.90","199.90","199.90","199.90","","0.33%"
"2018- 09- 07","199.24","199.24","199.24","199.24","","-0.09%"
"2018- 09- 06","199.42","199.42","199.42","199.42","","-0.52%"
"2018- 09- 05","200.46","200.46","200.46","200.46","","-0.62%"
"2018- 09- 04","201.71","201.71","201.71","201.71","","-0.71%"
"2018- 09- 03","203.15","203.15","203.15","203.15","","-0.25%"
"2018- 08- 31","203.66","203.66","203.66","203.66","","-0.95%"
"2018- 08- 30","205.61","205.61","205.61","205.61","","-0.72%"
"2018- 08- 29","207.11","207.11","207.11","207.11","","0.22%"
"2018- 08- 28","206.66","206.66","206.66","206.66","","-0.14%"
"2018- 08- 27","206.96","206.96","206.96","206.96","","0.77%"
"2018- 08- 24","205.38","205.38","205.38","205.38","","0.00%"
"2018- 08- 23","205.37","205.37","205.37","205.37","","-0.34%"
"2018- 08- 22","206.08","206.08","206.08","206.08","","0.11%"
"2018- 08- 21","205.85","205.85","205.85","205.85","","0.55%"
"2018- 08- 20","204.72","204.72","204.72","204.72","","0.46%"
"2018- 08- 17","203.79","203.79","203.79","203.79","","-0.30%"
"2018- 08- 16","204.41","204.41","204.41","204.41","","0.46%"
"2018- 08- 15","203.47","203.47","203.47","203.47","","-1.17%"
"2018- 08- 14","205.87","205.87","205.87","205.87","","0.01%"
"2018- 08- 13","205.85","205.85","205.85","205.85","","-0.60%"
"2018- 08- 10","207.10","207.10","207.10","207.10","","-1.67%"
"2018- 08- 09","210.61","210.61","210.61","210.61","","0.05%"
"2018- 08- 08","210.50","210.50","210.50","210.50","","-0.05%"
"2018- 08- 07","210.61","210.61","210.61","210.61","","0.31%"
"2018- 08- 06","209.96","209.96","209.96","209.96","","0.09%"
"2018- 08- 03","209.77","209.77","209.77","209.77","","0.51%"
"2018- 08- 02","208.70","208.70","208.70","208.70","","-0.66%"
"2018- 08- 01","210.08","210.08","210.08","210.08","","-0.52%"
"2018- 07- 31","211.17","211.17","211.17","211.17","","0.14%"
"2018- 07- 30","210.88","210.88","210.88","210.88","","-0.19%"
"2018- 07- 27","211.29","211.29","211.29","211.29","","0.76%"
"2018- 07- 26","209.69","209.69","209.69","209.69","","1.10%"
"2018- 07- 25","207.41","207.41","207.41","207.41","","-0.39%"
"2018- 07- 24","208.22","208.22","208.22","208.22","","0.75%"
"2018- 07- 23","206.66","206.66","206.66","206.66","","-0.15%"
"2018- 07- 20","206.98","206.98","206.98","206.98","","-0.18%"
"2018- 07- 19","207.35","207.35","207.35","207.35","","-0.23%"
"2018- 07- 18","207.83","207.83","207.83","207.83","","0.50%"
"2018- 07- 17","206.80","206.80","206.80","206.80","","0.30%"
"2018- 07- 16","206.18","206.18","206.18","206.18","","-0.18%"
"2018- 07- 13","206.55","206.55","206.55","206.55","","0.18%"
"2018- 07- 12","206.17","206.17","206.17","206.17","","0.38%"
"2018- 07- 11","205.39","205.39","205.39","205.39","","-1.20%"
"2018- 07- 10","207.89","207.89","207.89","207.89","","0.24%"
"2018- 07- 09","207.40","207.40","207.40","207.40","","0.15%"
"2018- 07- 06","207.09","207.09","207.09","207.09","","0.28%"
"2018- 07- 05","206.51","206.51","206.51","206.51","","0.89%"
"2018- 07- 04","204.68","204.68","204.68","204.68","","0.30%"
"2018- 07- 03","204.07","204.07","204.07","204.07","","0.82%"
"2018- 07- 02","202.42","202.42","202.42","202.42","","-0.37%"
"2018- 06- 29","203.18","203.18","203.18","203.18","","0.61%"
"2018- 06- 28","201.94","201.94","201.94","201.94","","-0.70%"
"2018- 06- 27","203.37","203.37","203.37","203.37","","0.50%"
"2018- 06- 26","202.35","202.35","202.35","202.35","","-0.19%"
"2018- 06- 25","202.74","202.74","202.74","202.74","","-1.61%"
"2018- 06- 22","206.05","206.05","206.05","206.05","","0.83%"
"2018- 06- 21","204.35","204.35","204.35","204.35","","-1.06%"
"2018- 06- 20","206.53","206.53","206.53","206.53","","-0.05%"
"2018- 06- 19","206.64","206.64","206.64","206.64","","-0.60%"
"2018- 06- 18","207.89","207.89","207.89","207.89","","-0.80%"
"2018- 06- 15","209.57","209.57","209.57","209.57","","-0.69%"
"2018- 06- 14","211.02","211.02","211.02","211.02","","1.10%"
"2018- 06- 13","208.73","208.73","208.73","208.73","","-0.13%"
"2018- 06- 12","209.01","209.01","209.01","209.01","","0.10%"
"2018- 06- 11","208.81","208.81","208.81","208.81","","0.79%"
"2018- 06- 08","207.18","207.18","207.18","207.18","","-0.51%"
"2018- 06- 07","208.24","208.24","208.24","208.24","","-0.05%"
"2018- 06- 06","208.34","208.34","208.34","208.34","","0.24%"
"2018- 06- 05","207.85","207.85","207.85","207.85","","-0.24%"
"2018- 06- 04","208.35","208.35","208.35","208.35","","0.76%"
"2018- 06- 01","206.78","206.78","206.78","206.78","","0.87%"
"2018- 05- 31","204.99","204.99","204.99","204.99","","-0.67%"
"2018- 05- 30","206.38","206.38","206.38","206.38","","0.72%"
"2018- 05- 29","204.90","204.90","204.90","204.90","","-1.73%"
"2018- 05- 28","208.50","208.50","208.50","208.50","","-0.43%"
"2018- 05- 25","209.39","209.39","209.39","209.39","","-0.20%"
"2018- 05- 24","209.80","209.80","209.80","209.80","","-0.77%"
"2018- 05- 23","211.42","211.42","211.42","211.42","","-1.07%"
"2018- 05- 22","213.70","213.70","213.70","213.70","","0.65%"
"2018- 05- 21","212.33","212.33","212.33","212.33","","0.02%"
"2018- 05- 18","212.29","212.29","212.29","212.29","","-0.35%"
"2018- 05- 17","213.03","213.03","213.03","213.03","","0.66%"
"2018- 05- 16","211.64","211.64","211.64","211.64","","-0.44%"
"2018- 05- 15","212.58","212.58","212.58","212.58","","-0.10%"
"2018- 05- 14","212.80","212.80","212.80","212.80","","-0.17%"
"2018- 05- 11","213.17","213.17","213.17","213.17","","0.15%"
"2018- 05- 10","212.85","212.85","212.85","212.85","","-0.06%"
"2018- 05- 09","212.97","212.97","212.97","212.97","","0.00%"
"2018- 05- 08","212.98","212.98","212.98","212.98","","0.01%"
"2018- 05- 07","212.95","212.95","212.95","212.95","","0.43%"
"2018- 05- 04","212.04","212.04","212.04","212.04","","0.34%"
"2018- 05- 03","211.32","211.32","211.32","211.32","","-0.64%"
"2018- 05- 02","212.69","212.69","212.69","212.69","","0.84%"
"2018- 05- 01","210.91","210.91","210.91","210.91","","0.00%"
"2018- 04- 30","210.91","210.91","210.91","210.91","","0.19%"
"2018- 04- 27","210.51","210.51","210.51","210.51","","0.62%"
"2018- 04- 26","209.21","209.21","209.21","209.21","","0.97%"
"2018- 04- 25","207.19","207.19","207.19","207.19","","-0.76%"
"2018- 04- 24","208.77","208.77","208.77","208.77","","0.00%"
"2018- 04- 23","208.78","208.78","208.78","208.78","","0.69%"
"2018- 04- 20","207.35","207.35","207.35","207.35","","0.19%"
"2018- 04- 19","206.95","206.95","206.95","206.95","","0.10%"
"2018- 04- 18","206.75","206.75","206.75","206.75","","0.25%"
"2018- 04- 17","206.24","206.24","206.24","206.24","","0.86%"
"2018- 04- 16","204.48","204.48","204.48","204.48","","-0.16%"
"2018- 04- 13","204.80","204.80","204.80","204.80","","0.39%"
"2018- 04- 12","204.00","204.00","204.00","204.00","","0.60%"
"2018- 04- 11","202.79","202.79","202.79","202.79","","-0.37%"
"2018- 04- 10","203.54","203.54","203.54","203.54","","0.44%"
"2018- 04- 09","202.65","202.65","202.65","202.65","","0.38%"
"2018- 04- 06","201.88","201.88","201.88","201.88","","-0.14%"
"2018- 04- 05","202.16","202.16","202.16","202.16","","1.98%"
"2018- 04- 04","198.24","198.24","198.24","198.24","","-0.32%"
"2018- 04- 03","198.88","198.88","198.88","198.88","","-0.40%"
"2018- 03- 29","199.68","199.68","199.68","199.68","","0.60%"
"2018- 03- 28","198.48","198.48","198.48","198.48","","0.84%"
"2018- 03- 27","196.82","196.82","196.82","196.82","","1.27%"
"2018- 03- 26","194.36","194.36","194.36","194.36","","-0.56%"
"2018- 03- 23","195.46","195.46","195.46","195.46","","-0.96%"
"2018- 03- 22","197.35","197.35","197.35","197.35","","-1.44%"
"2018- 03- 21","200.23","200.23","200.23","200.23","","-0.12%"
"2018- 03- 20","200.47","200.47","200.47","200.47","","0.40%"
"2018- 03- 19","199.68","199.68","199.68","199.68","","-0.97%"
"2018- 03- 16","201.64","201.64","201.64","201.64","","0.56%"
"2018- 03- 15","200.51","200.51","200.51","200.51","","0.51%"
"2018- 03- 14","199.50","199.50","199.50","199.50","","-0.38%"
"2018- 03- 13","200.26","200.25","200.26","200.25","","-0.91%"
"2018- 03- 12","202.09","202.09","202.09","202.09","","0.27%"
"2018- 03- 09","201.55","201.55","201.55","201.55","","0.14%"
"2018- 03- 08","201.26","201.26","201.26","201.26","","0.85%"
"2018- 03- 07","199.56","199.56","199.56","199.56","","0.38%"
"2018- 03- 06","198.80","198.80","198.80","198.80","","0.41%"
"2018- 03- 05","197.98","197.98","197.98","197.98","","0.49%"
"2018- 03- 02","197.02","197.02","197.02","197.02","","-1.95%"
"2018- 03- 01","200.93","200.93","200.93","200.93","","-1.16%"
"2018- 02- 28","203.28","203.28","203.28","203.28","","-0.30%"
"2018- 02- 27","203.89","203.89","203.89","203.89","","-0.17%"
"2018- 02- 26","204.23","204.23","204.23","204.23","","0.31%"
"2018- 02- 23","203.59","203.59","203.59","203.59","","0.55%"
