"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 07- 31","94.49","94.33","94.57","94.16","","0.18%"
"2018- 07- 30","94.32","94.66","94.76","94.26","","-0.37%"
"2018- 07- 27","94.67","94.76","94.91","94.63","","-0.08%"
"2018- 07- 26","94.75","94.16","94.80","94.08","","0.41%"
"2018- 07- 25","94.36","94.59","94.67","94.14","","-0.26%"
"2018- 07- 24","94.61","94.67","94.86","94.40","","-0.06%"
"2018- 07- 23","94.67","94.43","94.72","94.21","","0.23%"
"2018- 07- 20","94.45","95.13","95.28","94.36","","-0.74%"
"2018- 07- 19","95.15","95.08","95.65","94.93","","0.07%"
"2018- 07- 18","95.08","95.03","95.41","94.96","","0.15%"
"2018- 07- 17","94.94","94.55","95.06","94.30","","0.45%"
"2018- 07- 16","94.51","94.69","94.77","94.41","","-0.25%"
"2018- 07- 13","94.75","94.89","95.24","94.67","","-0.06%"
"2018- 07- 12","94.81","94.70","94.94","94.64","","0.10%"
"2018- 07- 11","94.72","94.20","94.77","94.09","","0.61%"
"2018- 07- 10","94.15","94.06","94.47","94.02","","0.07%"
"2018- 07- 09","94.08","93.97","94.21","93.71","","0.04%"
"2018- 07- 06","94.04","94.36","94.49","93.92","","-0.46%"
"2018- 07- 05","94.47","94.51","94.59","94.18","","-0.21%"
"2018- 07- 04","94.67","94.52","94.71","94.40","","0.00%"
"2018- 07- 03","94.67","94.84","94.98","94.56","","-0.38%"
"2018- 07- 02","95.03","94.63","95.14","94.53","","0.41%"
"2018- 06- 29","94.64","95.30","95.32","94.47","","-0.79%"
"2018- 06- 28","95.39","95.27","95.53","95.09","","0.13%"
"2018- 06- 27","95.27","94.67","95.42","94.53","","0.64%"
"2018- 06- 26","94.66","94.29","94.77","94.17","","0.40%"
"2018- 06- 25","94.28","94.50","94.70","94.21","","-0.25%"
"2018- 06- 22","94.52","94.86","94.88","94.43","","-0.23%"
"2018- 06- 21","94.74","95.13","95.53","94.68","","-0.34%"
"2018- 06- 20","95.06","94.97","95.30","94.92","","-0.02%"
"2018- 06- 19","95.08","94.63","95.30","94.53","","0.30%"
"2018- 06- 18","94.80","94.79","95.05","94.70","","0.01%"
"2018- 06- 15","94.79","94.91","95.13","94.65","","0.02%"
"2018- 06- 14","94.77","93.50","94.93","93.19","","1.13%"
"2018- 06- 13","93.71","93.83","94.03","93.52","","-0.10%"
"2018- 06- 12","93.80","93.67","93.91","93.47","","0.24%"
"2018- 06- 11","93.58","93.54","93.68","93.37","","0.03%"
"2018- 06- 08","93.55","93.44","93.82","93.39","","0.16%"
"2018- 06- 07","93.40","93.58","93.59","93.21","","-0.28%"
"2018- 06- 06","93.66","93.88","93.89","93.42","","-0.26%"
"2018- 06- 05","93.90","94.06","94.32","93.78","","-0.13%"
"2018- 06- 04","94.02","94.16","94.19","93.66","","-0.18%"
"2018- 06- 01","94.19","93.95","94.45","93.88","","0.22%"
"2018- 05- 31","93.98","94.07","94.25","93.72","","-0.18%"
"2018- 05- 30","94.15","94.82","94.97","94.04","","-0.72%"
"2018- 05- 29","94.83","94.41","95.03","94.28","","0.68%"
"2018- 05- 28","94.19","94.25","94.50","93.86","","0.00%"
"2018- 05- 25","94.19","93.80","94.30","93.75","","0.46%"
"2018- 05- 24","93.76","93.90","93.98","93.61","","-0.26%"
"2018- 05- 23","94.00","93.55","94.19","93.51","","0.42%"
"2018- 05- 22","93.61","93.54","93.73","93.29","","-0.07%"
"2018- 05- 21","93.68","93.69","94.06","93.51","","0.04%"
"2018- 05- 18","93.64","93.50","93.83","93.34","","0.18%"
"2018- 05- 17","93.47","93.26","93.56","93.12","","0.09%"
"2018- 05- 16","93.39","93.31","93.63","93.14","","0.18%"
"2018- 05- 15","93.22","92.65","93.46","92.61","","0.68%"
"2018- 05- 14","92.59","92.55","92.69","92.24","","0.05%"
"2018- 05- 11","92.54","92.69","92.84","92.37","","-0.12%"
"2018- 05- 10","92.65","93.08","93.16","92.54","","-0.42%"
"2018- 05- 09","93.04","93.05","93.42","92.84","","-0.09%"
"2018- 05- 08","93.12","92.73","93.28","92.65","","0.40%"
"2018- 05- 07","92.75","92.57","92.97","92.45","","0.19%"
"2018- 05- 04","92.57","92.43","92.90","92.35","","0.17%"
"2018- 05- 03","92.41","92.72","92.76","92.34","","-0.11%"
"2018- 05- 02","92.51","92.47","92.83","92.22","","0.06%"
"2018- 05- 01","92.45","91.81","92.57","91.80","","0.66%"
"2018- 04- 30","91.84","91.53","91.92","91.48","","0.33%"
"2018- 04- 27","91.54","91.56","91.99","91.49","","-0.02%"
"2018- 04- 26","91.56","91.21","91.64","90.96","","0.43%"
"2018- 04- 25","91.17","90.76","91.26","90.75","","0.44%"
"2018- 04- 24","90.77","90.92","91.08","90.71","","-0.20%"
"2018- 04- 23","90.95","90.35","90.98","90.32","","0.70%"
"2018- 04- 20","90.32","89.90","90.48","89.89","","0.42%"
"2018- 04- 19","89.94","89.62","89.95","89.50","","0.36%"
"2018- 04- 18","89.62","89.50","89.78","89.45","","0.11%"
"2018- 04- 17","89.52","89.41","89.67","89.23","","0.11%"
"2018- 04- 16","89.42","89.77","89.85","89.39","","-0.42%"
"2018- 04- 13","89.80","89.76","89.88","89.66","","0.06%"
"2018- 04- 12","89.75","89.52","89.96","89.44","","0.20%"
"2018- 04- 11","89.57","89.58","89.67","89.36","","-0.02%"
"2018- 04- 10","89.59","89.83","89.97","89.54","","-0.28%"
"2018- 04- 09","89.84","90.07","90.27","89.82","","-0.30%"
"2018- 04- 06","90.11","90.38","90.60","90.07","","-0.39%"
"2018- 04- 05","90.46","90.09","90.59","90.07","","0.36%"
"2018- 04- 04","90.14","90.16","90.23","89.92","","-0.07%"
"2018- 04- 03","90.20","90.02","90.28","89.85","","0.17%"
"2018- 04- 02","90.05","89.97","90.15","89.82","","0.09%"
"2018- 03- 30","89.97","90.10","90.12","89.88","","-0.20%"
"2018- 03- 29","90.15","90.11","90.18","89.90","","0.10%"
"2018- 03- 28","90.06","89.32","90.15","89.25","","0.82%"
"2018- 03- 27","89.33","89.02","89.63","88.94","","0.34%"
"2018- 03- 26","89.03","89.47","89.52","88.98","","-0.50%"
"2018- 03- 23","89.48","89.67","89.74","89.40","","-0.42%"
"2018- 03- 22","89.86","89.65","89.96","89.40","","0.09%"
"2018- 03- 21","89.78","90.41","90.40","89.63","","-0.65%"
"2018- 03- 20","90.37","89.88","90.44","89.85","","0.67%"
"2018- 03- 19","89.77","90.20","90.34","89.76","","-0.51%"
"2018- 03- 16","90.23","90.14","90.38","89.89","","0.10%"
"2018- 03- 15","90.14","89.75","90.17","89.62","","0.49%"
"2018- 03- 14","89.70","89.70","89.89","89.56","","0.04%"
"2018- 03- 13","89.66","89.91","90.11","89.59","","-0.26%"
"2018- 03- 12","89.89","90.11","90.19","89.84","","-0.22%"
"2018- 03- 09","90.09","90.20","90.36","90.00","","-0.10%"
"2018- 03- 08","90.18","89.59","90.23","89.44","","0.60%"
"2018- 03- 07","89.64","89.51","89.78","89.41","","0.02%"
"2018- 03- 06","89.62","89.96","90.06","89.43","","-0.51%"
"2018- 03- 05","90.08","89.83","90.22","89.83","","0.16%"
"2018- 03- 02","89.94","90.25","90.29","89.88","","-0.42%"
"2018- 03- 01","90.32","90.67","90.93","90.21","","-0.32%"
"2018- 02- 28","90.61","90.41","90.70","90.31","","0.28%"
"2018- 02- 27","90.36","89.80","90.50","89.69","","0.57%"
"2018- 02- 26","89.85","89.96","90.05","89.50","","-0.03%"
"2018- 02- 23","89.88","89.78","90.06","89.76","","0.16%"
"2018- 02- 22","89.74","90.16","90.23","89.64","","-0.29%"
"2018- 02- 21","90.00","89.71","90.16","89.59","","0.31%"
"2018- 02- 20","89.72","89.24","89.80","89.22","","0.70%"
"2018- 02- 19","89.10","89.10","89.44","88.95","","0.00%"
"2018- 02- 16","89.10","88.57","89.23","88.25","","0.58%"
"2018- 02- 15","88.59","88.96","89.00","88.54","","-0.59%"
"2018- 02- 14","89.12","89.69","90.12","88.94","","-0.65%"
"2018- 02- 13","89.70","90.09","90.18","89.61","","-0.57%"
"2018- 02- 12","90.21","90.35","90.43","90.07","","-0.25%"
"2018- 02- 09","90.44","90.25","90.56","90.12","","0.23%"
"2018- 02- 08","90.23","90.27","90.57","90.01","","-0.02%"
"2018- 02- 07","90.25","89.63","90.40","89.47","","0.75%"
"2018- 02- 06","89.58","89.66","90.03","89.37","","0.03%"
"2018- 02- 05","89.55","89.35","89.70","89.02","","0.40%"
"2018- 02- 02","89.19","88.64","89.42","88.59","","0.59%"
"2018- 02- 01","88.67","89.04","89.33","88.56","","-0.52%"
"2018- 01- 31","89.13","89.10","89.30","88.78","","-0.03%"
"2018- 01- 30","89.16","89.36","89.64","88.91","","-0.17%"
"2018- 01- 29","89.31","89.11","89.62","89.01","","0.27%"
"2018- 01- 26","89.07","89.40","89.40","88.72","","-0.36%"
"2018- 01- 25","89.39","89.32","89.58","88.44","","0.20%"
"2018- 01- 24","89.21","90.00","90.11","89.16","","-1.01%"
"2018- 01- 23","90.12","90.39","90.59","90.06","","-0.31%"
"2018- 01- 22","90.40","90.44","90.70","90.35","","-0.19%"
"2018- 01- 19","90.57","90.50","90.70","90.16","","0.08%"
"2018- 01- 18","90.50","90.78","90.98","90.41","","-0.04%"
"2018- 01- 17","90.54","90.41","91.00","90.11","","0.17%"
"2018- 01- 16","90.39","90.44","90.82","90.34","","-0.64%"
"2018- 01- 15","90.97","90.94","90.94","90.28","","0.00%"
"2018- 01- 12","90.97","91.85","91.88","90.90","","-0.96%"
"2018- 01- 11","91.85","92.33","92.55","91.79","","-0.52%"
"2018- 01- 10","92.33","92.57","92.57","91.92","","-0.22%"
"2018- 01- 09","92.53","92.34","92.64","92.21","","0.18%"
"2018- 01- 08","92.36","92.06","92.40","91.88","","0.45%"
"2018- 01- 05","91.95","91.87","92.10","91.78","","0.11%"
"2018- 01- 04","91.85","92.22","92.26","91.80","","-0.34%"
"2018- 01- 03","92.16","91.82","92.26","91.81","","0.32%"
"2018- 01- 02","91.87","92.24","92.25","91.75","","-0.41%"
"2018- 01- 01","92.25","92.29","92.32","92.18","","-0.04%"
"2017- 12- 31","92.28","92.28","92.28","92.28","","0.18%"
"2017- 12- 29","92.12","92.67","92.67","92.08","","-0.52%"
"2017- 12- 28","92.60","93.00","93.02","92.57","","-0.46%"
"2017- 12- 27","93.03","93.30","93.31","92.96","","-0.25%"
"2017- 12- 26","93.26","93.25","93.40","93.20","","-0.10%"
"2017- 12- 25","93.35","93.37","93.40","93.19","","0.00%"
"2017- 12- 22","93.35","93.37","93.56","93.31","","0.08%"
"2017- 12- 21","93.28","93.31","93.50","93.23","","-0.03%"
"2017- 12- 20","93.31","93.50","93.53","93.16","","-0.14%"
"2017- 12- 19","93.44","93.71","93.76","93.43","","-0.27%"
"2017- 12- 18","93.69","93.98","94.03","93.38","","-0.26%"
"2017- 12- 15","93.93","93.65","94.00","93.41","","0.47%"
"2017- 12- 14","93.49","93.41","93.76","93.28","","0.06%"
"2017- 12- 13","93.43","94.06","94.11","93.39","","-0.71%"
"2017- 12- 12","94.10","93.91","94.22","93.76","","0.25%"
"2017- 12- 11","93.87","93.93","93.98","93.67","","-0.03%"
"2017- 12- 08","93.90","93.79","94.09","93.77","","0.11%"
"2017- 12- 07","93.80","93.54","93.80","93.51","","0.20%"
"2017- 12- 06","93.61","93.31","93.65","93.17","","0.25%"
"2017- 12- 05","93.38","93.08","93.49","93.03","","0.20%"
"2017- 12- 04","93.19","93.17","93.36","93.07","","0.32%"
"2017- 12- 01","92.89","93.03","93.25","92.60","","-0.17%"
"2017- 11- 30","93.05","93.26","93.50","92.73","","-0.12%"
"2017- 11- 29","93.16","93.22","93.44","92.99","","-0.12%"
"2017- 11- 28","93.27","92.89","93.34","92.83","","0.40%"
"2017- 11- 27","92.90","92.73","92.98","92.50","","0.13%"
"2017- 11- 24","92.78","93.12","93.25","92.67","","-0.47%"
"2017- 11- 23","93.22","93.30","93.31","93.07","","0.00%"
"2017- 11- 22","93.22","93.93","93.96","93.21","","-0.78%"
"2017- 11- 21","93.95","94.04","94.17","93.88","","-0.14%"
"2017- 11- 20","94.08","93.71","94.10","93.58","","0.45%"
"2017- 11- 17","93.66","93.87","93.93","93.51","","-0.29%"
"2017- 11- 16","93.93","93.84","94.00","93.77","","0.13%"
"2017- 11- 15","93.81","93.86","93.93","93.40","","-0.02%"
"2017- 11- 14","93.83","94.52","94.54","93.75","","-0.70%"
"2017- 11- 13","94.49","94.42","94.64","94.40","","0.11%"
"2017- 11- 10","94.39","94.50","94.65","94.26","","-0.05%"
"2017- 11- 09","94.44","94.88","94.96","94.42","","-0.45%"
"2017- 11- 08","94.87","94.80","94.97","94.78","","-0.04%"
"2017- 11- 07","94.91","94.72","95.15","94.70","","0.16%"
"2017- 11- 06","94.76","94.87","95.08","94.69","","-0.19%"
"2017- 11- 03","94.94","94.73","95.02","94.41","","0.26%"
"2017- 11- 02","94.69","94.80","94.80","94.41","","-0.13%"
"2017- 11- 01","94.81","94.55","94.85","94.51","","0.27%"
"2017- 10- 31","94.55","94.54","94.70","94.45","","-0.01%"
"2017- 10- 30","94.56","94.83","94.90","94.44","","-0.38%"
"2017- 10- 27","94.92","94.72","95.15","94.73","","0.33%"
"2017- 10- 26","94.61","93.63","94.72","93.48","","0.96%"
"2017- 10- 25","93.71","93.94","94.01","93.61","","-0.06%"
"2017- 10- 24","93.77","93.83","93.99","93.68","","-0.18%"
"2017- 10- 23","93.94","93.82","94.02","93.68","","0.26%"
"2017- 10- 20","93.70","93.16","93.78","93.12","","0.58%"
"2017- 10- 19","93.16","93.42","93.55","93.06","","-0.21%"
"2017- 10- 18","93.36","93.48","93.80","93.36","","-0.16%"
"2017- 10- 17","93.51","93.31","93.73","93.28","","0.21%"
"2017- 10- 16","93.31","93.08","93.36","93.08","","0.24%"
"2017- 10- 13","93.09","93.09","93.24","92.75","","0.03%"
"2017- 10- 12","93.06","92.95","93.23","92.80","","0.04%"
"2017- 10- 11","93.02","93.25","93.37","92.90","","-0.29%"
"2017- 10- 10","93.29","93.73","93.74","93.14","","-0.41%"
"2017- 10- 09","93.67","93.77","93.84","93.62","","-0.14%"
"2017- 10- 06","93.80","93.92","94.27","93.77","","-0.17%"
"2017- 10- 05","93.96","93.48","93.99","93.41","","0.53%"
"2017- 10- 04","93.46","93.57","93.58","93.26","","-0.12%"
"2017- 10- 03","93.57","93.60","93.92","93.43","","0.01%"
"2017- 10- 02","93.56","93.22","93.66","93.12","","0.52%"
"2017- 09- 29","93.08","93.17","93.27","92.95","","0.00%"
"2017- 09- 28","93.08","93.47","93.67","93.07","","-0.30%"
"2017- 09- 27","93.36","93.04","93.61","93.00","","0.42%"
"2017- 09- 26","92.97","92.60","93.29","92.55","","0.35%"
"2017- 09- 25","92.65","92.42","92.72","92.21","","0.52%"
"2017- 09- 22","92.17","92.18","92.22","91.78","","-0.02%"
"2017- 09- 21","92.19","92.47","92.66","92.10","","-0.35%"
"2017- 09- 20","92.51","91.83","92.70","91.53","","0.78%"
"2017- 09- 19","91.79","91.98","92.05","91.75","","-0.28%"
"2017- 09- 18","92.05","91.95","92.21","91.80","","0.20%"
"2017- 09- 15","91.87","92.00","92.17","91.58","","-0.27%"
"2017- 09- 14","92.12","92.35","92.66","91.97","","-0.43%"
"2017- 09- 13","92.52","91.88","92.53","91.71","","0.70%"
"2017- 09- 12","91.88","91.86","92.08","91.77","","-0.02%"
"2017- 09- 11","91.90","91.44","91.98","91.42","","0.60%"
"2017- 09- 08","91.35","91.49","91.51","91.01","","-0.34%"
"2017- 09- 07","91.66","92.20","92.25","91.41","","-0.68%"
"2017- 09- 06","92.29","92.24","92.38","91.99","","0.04%"
"2017- 09- 05","92.25","92.60","92.73","92.18","","-0.42%"
"2017- 09- 04","92.64","92.66","92.70","92.44","","-0.18%"
"2017- 09- 01","92.81","92.61","92.93","92.10","","0.15%"
"2017- 08- 31","92.67","92.85","93.35","92.56","","-0.23%"
"2017- 08- 30","92.88","92.30","92.95","92.25","","0.68%"
"2017- 08- 29","92.25","92.22","92.47","91.62","","0.04%"
"2017- 08- 28","92.21","92.32","92.55","92.17","","-0.57%"
"2017- 08- 25","92.74","93.27","93.44","92.42","","-0.58%"
"2017- 08- 24","93.28","93.16","93.38","93.14","","0.14%"
"2017- 08- 23","93.15","93.51","93.63","93.13","","-0.43%"
"2017- 08- 22","93.55","93.14","93.58","93.06","","0.49%"
"2017- 08- 21","93.09","93.45","93.58","93.00","","-0.36%"
"2017- 08- 18","93.43","93.68","93.76","93.33","","-0.20%"
"2017- 08- 17","93.62","93.44","94.08","93.31","","0.09%"
"2017- 08- 16","93.54","93.83","94.14","93.47","","-0.33%"
"2017- 08- 15","93.85","93.46","94.14","93.44","","0.47%"
"2017- 08- 14","93.41","93.07","93.50","93.05","","0.37%"
"2017- 08- 11","93.07","93.43","93.51","92.93","","-0.35%"
"2017- 08- 10","93.40","93.50","93.81","93.32","","-0.16%"
"2017- 08- 09","93.55","93.56","93.89","93.49","","-0.11%"
"2017- 08- 08","93.65","93.44","93.88","93.24","","0.24%"
"2017- 08- 07","93.43","93.51","93.54","93.30","","-0.12%"
"2017- 08- 04","93.54","92.76","93.77","92.70","","0.75%"
"2017- 08- 03","92.84","92.90","93.04","92.68","","0.00%"
"2017- 08- 02","92.84","93.06","93.16","92.55","","-0.21%"
"2017- 08- 01","93.04","92.89","93.12","92.78","","0.19%"
"2017- 07- 31","92.86","93.36","93.53","92.78","","-0.43%"
"2017- 07- 28","93.26","93.87","93.95","93.26","","-0.64%"
"2017- 07- 27","93.86","93.46","94.10","93.15","","0.20%"
"2017- 07- 26","93.67","94.09","94.28","93.37","","-0.40%"
"2017- 07- 25","94.05","94.03","94.12","93.64","","0.07%"
"2017- 07- 24","93.98","93.94","94.12","93.82","","0.13%"
"2017- 07- 21","93.86","94.30","94.36","93.85","","-0.48%"
"2017- 07- 20","94.31","94.77","95.17","94.09","","-0.50%"
"2017- 07- 19","94.78","94.69","94.89","94.64","","0.19%"
"2017- 07- 18","94.60","95.16","95.19","94.48","","-0.56%"
"2017- 07- 17","95.13","95.09","95.35","95.02","","-0.02%"
"2017- 07- 14","95.15","95.80","95.83","95.09","","-0.61%"
"2017- 07- 13","95.73","95.78","95.92","95.46","","-0.03%"
"2017- 07- 12","95.76","95.71","95.98","95.51","","0.09%"
"2017- 07- 11","95.67","96.07","96.20","95.65","","-0.36%"
"2017- 07- 10","96.02","96.03","96.20","95.95","","0.01%"
"2017- 07- 07","96.01","95.80","96.15","95.75","","0.22%"
"2017- 07- 06","95.80","96.19","96.34","95.78","","-0.51%"
"2017- 07- 05","96.29","96.19","96.51","96.07","","0.07%"
"2017- 07- 04","96.22","96.16","96.33","96.05","","0.00%"
"2017- 07- 03","96.22","95.65","96.24","95.63","","0.62%"
"2017- 06- 30","95.63","95.54","95.83","95.47","","0.00%"
"2017- 06- 29","95.63","96.04","96.05","95.53","","-0.40%"
"2017- 06- 28","96.01","96.43","96.62","95.97","","-0.39%"
"2017- 06- 27","96.39","97.43","97.45","96.34","","-1.07%"
"2017- 06- 26","97.43","97.24","97.47","97.11","","0.17%"
"2017- 06- 23","97.26","97.56","97.58","97.18","","-0.34%"
"2017- 06- 22","97.59","97.55","97.65","97.43","","0.03%"
"2017- 06- 21","97.56","97.73","97.80","97.52","","-0.20%"
"2017- 06- 20","97.76","97.53","97.87","97.43","","0.22%"
"2017- 06- 19","97.55","97.10","97.58","97.05","","0.40%"
"2017- 06- 16","97.16","97.48","97.56","97.10","","-0.28%"
"2017- 06- 15","97.43","96.93","97.56","96.84","","0.51%"
"2017- 06- 14","96.94","97.00","97.12","96.32","","-0.03%"
"2017- 06- 13","96.97","97.17","97.28","96.95","","-0.18%"
"2017- 06- 12","97.14","97.22","97.32","97.04","","-0.13%"
"2017- 06- 09","97.27","97.18","97.50","97.14","","0.36%"
"2017- 06- 08","96.92","96.70","97.23","96.59","","0.18%"
"2017- 06- 07","96.75","96.54","96.98","96.51","","0.11%"
"2017- 06- 06","96.64","96.79","96.80","96.52","","-0.17%"
"2017- 06- 05","96.80","96.73","96.97","96.70","","0.08%"
"2017- 06- 02","96.72","97.19","97.31","96.65","","-0.49%"
"2017- 06- 01","97.20","96.99","97.32","96.90","","0.29%"
"2017- 05- 31","96.92","97.43","97.50","96.86","","-0.37%"
"2017- 05- 30","97.28","97.63","97.78","97.22","","-0.16%"
"2017- 05- 29","97.44","97.43","97.61","97.33","","0.00%"
"2017- 05- 26","97.44","97.23","97.55","97.04","","0.20%"
"2017- 05- 25","97.25","97.07","97.28","96.88","","0.01%"
"2017- 05- 24","97.24","97.34","97.47","97.03","","-0.11%"
"2017- 05- 23","97.35","96.95","97.42","96.80","","0.38%"
"2017- 05- 22","96.98","97.22","97.44","96.80","","-0.16%"
"2017- 05- 19","97.14","97.85","97.85","97.08","","-0.76%"
"2017- 05- 18","97.88","97.44","98.07","97.37","","0.31%"
"2017- 05- 17","97.58","98.09","98.13","97.33","","-0.54%"
"2017- 05- 16","98.11","98.88","98.89","98.08","","-0.81%"
"2017- 05- 15","98.91","99.15","99.26","98.79","","-0.34%"
"2017- 05- 12","99.25","99.63","99.70","99.16","","-0.37%"
"2017- 05- 11","99.62","99.66","99.89","99.49","","-0.05%"
"2017- 05- 10","99.67","99.48","99.72","99.36","","0.01%"
"2017- 05- 09","99.66","99.14","99.69","99.08","","0.61%"
"2017- 05- 08","99.06","98.79","99.19","98.60","","0.42%"
"2017- 05- 05","98.65","98.77","98.97","98.54","","-0.15%"
"2017- 05- 04","98.80","99.35","99.46","98.71","","-0.41%"
"2017- 05- 03","99.21","98.92","99.39","98.89","","0.23%"
"2017- 05- 02","98.98","99.07","99.22","98.92","","-0.10%"
"2017- 05- 01","99.08","98.93","99.21","98.89","","0.03%"
"2017- 04- 28","99.05","99.17","99.25","98.72","","-0.03%"
"2017- 04- 27","99.08","98.95","99.33","98.81","","0.03%"
"2017- 04- 26","99.05","98.85","99.33","98.73","","0.27%"
"2017- 04- 25","98.78","99.05","99.22","98.69","","-0.31%"
"2017- 04- 24","99.09","98.97","99.33","98.91","","-0.89%"
"2017- 04- 21","99.98","99.83","100.03","99.65","","0.20%"
"2017- 04- 20","99.78","99.78","99.85","99.37","","0.04%"
"2017- 04- 19","99.74","99.51","99.89","99.51","","0.24%"
"2017- 04- 18","99.50","100.34","100.40","99.47","","-0.79%"
"2017- 04- 17","100.29","100.49","100.47","100.00","","-0.27%"
"2017- 04- 14","100.56","100.58","100.61","100.36","","0.00%"
"2017- 04- 13","100.56","100.16","100.60","100.01","","-0.22%"
"2017- 04- 12","100.78","100.73","100.82","100.09","","0.07%"
"2017- 04- 11","100.71","100.97","101.08","100.58","","-0.31%"
"2017- 04- 10","101.02","101.18","101.34","100.94","","-0.16%"
"2017- 04- 07","101.18","100.73","101.26","100.52","","0.51%"
"2017- 04- 06","100.67","100.50","100.77","100.38","","0.11%"
"2017- 04- 05","100.56","100.52","100.85","100.41","","0.02%"
"2017- 04- 04","100.54","100.49","100.73","100.42","","0.00%"
"2017- 04- 03","100.54","100.50","100.69","100.37","","0.19%"
"2017- 03- 31","100.35","100.49","100.65","100.25","","-0.06%"
"2017- 03- 30","100.41","99.96","100.60","99.92","","0.41%"
"2017- 03- 29","100.00","99.70","100.13","99.67","","0.29%"
"2017- 03- 28","99.71","99.22","99.79","99.11","","0.54%"
"2017- 03- 27","99.17","99.47","99.53","98.86","","-0.46%"
"2017- 03- 24","99.63","99.77","100.00","99.53","","-0.13%"
"2017- 03- 23","99.76","99.75","99.87","99.63","","0.08%"
"2017- 03- 22","99.68","99.69","99.93","99.55","","-0.13%"
"2017- 03- 21","99.81","100.37","100.47","99.66","","-0.60%"
"2017- 03- 20","100.41","100.36","100.45","100.02","","0.11%"
"2017- 03- 17","100.30","100.24","100.47","100.14","","-0.06%"
"2017- 03- 16","100.36","100.56","100.75","100.21","","-0.38%"
"2017- 03- 15","100.74","101.71","101.72","100.49","","-0.94%"
"2017- 03- 14","101.70","101.40","101.79","101.34","","0.38%"
"2017- 03- 13","101.31","101.31","101.39","101.01","","0.06%"
"2017- 03- 10","101.25","101.99","102.00","101.17","","-0.59%"
"2017- 03- 09","101.85","102.11","102.25","101.70","","-0.22%"
"2017- 03- 08","102.07","101.79","102.19","101.71","","0.26%"
"2017- 03- 07","101.81","101.68","101.91","101.53","","0.17%"
"2017- 03- 06","101.64","101.40","101.75","101.22","","0.10%"
"2017- 03- 03","101.54","102.13","102.17","101.34","","-0.65%"
"2017- 03- 02","102.20","101.92","102.26","101.78","","0.41%"
"2017- 03- 01","101.78","101.43","101.97","101.23","","0.65%"
"2017- 02- 28","101.12","101.21","101.40","100.78","","-0.01%"
"2017- 02- 27","101.13","101.11","101.27","100.69","","0.04%"
"2017- 02- 24","101.09","100.95","101.17","100.66","","0.04%"
"2017- 02- 23","101.05","101.38","101.44","100.87","","-0.17%"
"2017- 02- 22","101.22","101.40","101.72","101.17","","-0.15%"
"2017- 02- 21","101.37","100.93","101.60","100.91","","0.42%"
"2017- 02- 20","100.95","100.93","100.98","100.77","","0.00%"
"2017- 02- 17","100.95","100.52","100.96","100.45","","0.51%"
"2017- 02- 16","100.44","101.05","101.07","100.41","","-0.73%"
"2017- 02- 15","101.18","101.22","101.76","101.00","","-0.07%"
"2017- 02- 14","101.25","100.98","101.38","100.70","","0.29%"
"2017- 02- 13","100.96","100.84","101.11","100.58","","0.16%"
"2017- 02- 10","100.80","100.67","101.01","100.58","","0.15%"
"2017- 02- 09","100.65","100.22","100.68","100.08","","0.37%"
"2017- 02- 08","100.28","100.44","100.64","100.06","","0.02%"
"2017- 02- 07","100.26","99.93","100.72","99.91","","0.35%"
"2017- 02- 06","99.91","99.65","100.25","99.63","","0.04%"
"2017- 02- 03","99.87","99.79","100.26","99.56","","0.08%"
"2017- 02- 02","99.79","99.76","99.87","99.23","","0.15%"
"2017- 02- 01","99.64","99.56","100.04","99.50","","0.13%"
"2017- 01- 31","99.51","100.33","100.51","99.43","","-0.92%"
"2017- 01- 30","100.43","100.32","101.02","100.17","","-0.10%"
"2017- 01- 27","100.53","100.49","100.82","100.32","","0.15%"
"2017- 01- 26","100.38","99.91","100.73","99.79","","0.35%"
"2017- 01- 25","100.03","100.31","100.41","99.83","","-0.32%"
"2017- 01- 24","100.35","100.08","100.43","99.92","","0.19%"
"2017- 01- 23","100.16","100.74","100.74","99.90","","-0.58%"
"2017- 01- 20","100.74","101.17","101.50","100.70","","-0.41%"
"2017- 01- 19","101.15","101.35","101.73","100.97","","0.22%"
"2017- 01- 18","100.93","100.43","101.34","100.32","","0.60%"
"2017- 01- 17","100.33","101.54","101.62","100.26","","-0.84%"
"2017- 01- 16","101.18","101.66","101.73","101.32","","0.00%"
"2017- 01- 13","101.18","101.51","101.67","101.01","","-0.17%"
"2017- 01- 12","101.35","101.67","101.80","100.72","","-0.42%"
"2017- 01- 11","101.78","102.07","102.95","101.28","","-0.23%"
"2017- 01- 10","102.01","101.85","102.10","101.51","","0.08%"
"2017- 01- 09","101.93","102.25","102.52","101.80","","-0.28%"
"2017- 01- 06","102.22","101.40","102.29","101.37","","0.69%"
"2017- 01- 05","101.52","102.45","102.51","101.30","","-1.15%"
"2017- 01- 04","102.70","103.17","103.44","102.39","","-0.49%"
"2017- 01- 03","103.21","102.88","103.82","102.59","","0.37%"
"2017- 01- 02","102.83","102.38","102.94","102.21","","0.61%"
