날짜,종가_gold,시가_gold,고가_gold,저가_gold,변동 %_gold,종가_PH_gold,시가_PH_gold,고가_PH_gold,저가_PH_gold,변동 %_PH_gold,종가,시가,고가,저가,거래량,변동 %,종가_dollar_c,시가_dollar_c,고가_dollar_c,저가_dollar_c,변동 %_dollar_c,종가_nasdaq_c,시가_nasdaq_c,고가_nasdaq_c,저가_nasdaq_c,거래량_nasdaq_c,변동 %_nasdaq_c,종가_silver_c,시가_silver_c,고가_silver_c,저가_silver_c,거래량_silver_c,변동 %_silver_c,종가_dj,시가_dj,고가_dj,저가_dj,거래량_dj,변동 %_dj,종가_dax,시가_dax,고가_dax,저가_dax,거래량_dax,변동 %_dax,종가_eu50,시가_eu50,고가_eu50,저가_eu50,거래량_eu50,변동 %_eu50,종가_sp,시가_sp,고가_sp,저가_sp,변동 %_sp,종가_WTI,시가_WTI,고가_WTI,저가_WTI,거래량_WTI,변동 %_WTI,종가_cow,시가_cow,고가_cow,저가_cow,거래량_cow,변동 %_cow,종가_cu,시가_cu,고가_cu,저가_cu,거래량_cu,변동 %_cu
2017-02-27,1252.76,1257.41,1263.88,1250.48,-0.33,84.47,88.58,90.78,84.15,-4.68,33.14,35.01,35.36,32.96,9.44,-5.85,101.13,101.11,101.27,100.69,0.04,5861.9,5835.04,5861.9,5827.0,447.06,0.28,18.417,18.42,18.54,18.265,70.99,0.06,20837.44,20808.71,20851.33,20774.76,256.54,0.08,11822.67,11858.14,11860.82,11792.51,64.79,0.16,3309.3,3311.82,3322.97,3303.61,45.38,0.16,2369.75,2365.23,2371.54,2361.87,0.1,47.4,47.71,48.42,46.86,710.2,-0.55,128.6,128.0,129.3,127.75,1.32,0.89,2.5505,2.538,2.553,2.522,51.89,0.45
2017-02-28,1248.59,1252.48,1258.37,1247.48,-0.33,84.58,85.33,86.61,83.67,0.13,33.41,33.61,34.16,33.18,9.2,0.81,101.12,101.21,101.4,100.78,-0.01,5825.44,5852.79,5855.06,5817.22,620.83,-0.62,18.469,18.315,18.51,18.28,63.46,0.28,20812.24,20833.88,20841.24,20781.21,339.21,-0.12,11834.41,11847.09,11853.5,11780.83,73.5,0.1,3319.61,3313.13,3324.94,3303.12,44.09,0.31,2363.64,2366.08,2367.79,2358.96,-0.26,48.19,47.4,48.4,46.94,825.06,1.67,127.85,128.65,128.78,127.0,1.37,-0.58,2.5465,2.549,2.5595,2.5265,62.29,-0.16
2017-03-01,1248.94,1248.57,1250.68,1236.53,0.03,85.03,83.56,85.59,82.58,0.53,33.58,32.92,33.87,32.54,7.99,0.51,101.78,101.43,101.97,101.23,0.65,5904.03,5874.86,5911.79,5865.79,522.79,1.35,18.489,18.36,18.51,18.27,77.48,0.11,21115.55,20957.29,21169.11,20957.29,392.82,1.46,12067.19,11915.03,12074.02,11913.84,109.55,1.97,3390.2,3335.77,3393.23,3335.77,60.08,2.13,2395.96,2380.13,2400.98,2380.13,1.37,45.72,47.98,48.23,45.65,1.18,-5.13,129.22,127.85,129.43,127.83,1.07,1.07,2.5315,2.545,2.545,2.4845,84.42,-0.59
2017-03-02,1235.3,1249.44,1250.36,1231.16,-1.09,80.96,84.02,84.03,80.85,-4.79,32.78,33.08,33.32,32.64,7.46,-2.38,102.2,101.92,102.26,101.78,0.41,5861.22,5897.01,5897.01,5856.3,454.31,-0.73,17.748,18.465,18.48,17.705,98.44,-4.01,21002.97,21128.91,21129.2,20996.61,319.91,-0.53,12059.57,12052.8,12082.59,12041.9,82.1,-0.06,3384.71,3389.56,3391.18,3378.7,44.18,-0.16,2381.92,2394.75,2394.75,2380.17,-0.59,45.64,45.85,46.18,45.2,927.7,-0.17,130.55,129.45,130.6,129.4,1.46,1.03,2.5815,2.535,2.5905,2.5285,80.98,1.98
2017-03-03,1234.3,1234.8,1236.28,1222.59,-0.08,82.14,80.71,82.73,79.93,1.46,33.24,32.68,33.47,32.52,7.79,1.4,101.54,102.13,102.17,101.34,-0.65,5870.75,5854.27,5870.75,5841.47,424.84,0.16,17.74,17.8,18.01,17.66,81.26,-0.05,21005.71,21008.75,21039.96,20953.86,254.42,0.01,12027.36,11998.06,12058.21,11995.4,103.29,-0.27,3403.39,3381.12,3407.61,3371.42,55.44,0.55,2383.12,2380.92,2383.89,2375.39,0.05,45.83,45.71,46.18,45.27,735.93,0.42,131.32,130.53,131.45,130.28,0.79,0.59,2.5955,2.587,2.6045,2.566,63.3,0.54
2017-03-06,1225.96,1232.81,1237.17,1224.65,-0.68,79.88,81.55,81.55,78.89,-2.75,32.21,32.91,33.0,31.95,6.95,-3.1,101.64,101.4,101.75,101.22,0.1,5849.18,5846.42,5857.74,5827.46,412.85,-0.37,17.773,17.99,17.995,17.735,49.1,0.19,20954.34,20955.71,20986.43,20912.11,266.62,-0.24,11958.4,11956.81,11998.83,11921.57,99.17,-0.57,3387.46,3397.72,3397.72,3379.5,37.69,-0.47,2375.31,2375.23,2378.8,2367.98,-0.33,46.08,45.8,46.71,45.66,666.77,0.55,131.47,131.57,132.2,130.5,0.96,0.11,2.596,2.6015,2.6015,2.5735,57.92,0.02
2017-03-07,1215.67,1225.62,1227.25,1213.67,-0.84,79.16,79.22,80.28,78.48,-0.9,32.18,31.89,32.54,31.77,6.99,-0.09,101.81,101.68,101.91,101.53,0.17,5833.93,5836.12,5859.77,5826.32,418.89,-0.26,17.536,17.8,17.82,17.495,55.27,-1.33,20924.76,20934.89,20970.54,20901.26,274.63,-0.14,11966.14,11963.76,11988.87,11935.33,78.82,0.06,3385.12,3386.95,3390.92,3374.48,32.9,-0.07,2368.39,2370.74,2375.12,2365.51,-0.29,46.46,46.01,46.57,45.56,783.32,0.82,132.0,131.88,132.25,131.05,0.51,0.4,2.5835,2.6005,2.6005,2.5555,85.09,-0.48
2017-03-08,1207.58,1215.65,1218.68,1206.13,-0.67,78.52,78.16,79.55,77.93,-0.81,32.09,31.74,32.71,31.69,6.44,-0.28,102.07,101.79,102.19,101.71,0.26,5837.55,5838.44,5860.63,5832.63,422.94,0.06,17.298,17.52,17.57,17.24,59.44,-1.36,20855.73,20940.44,20951.44,20835.58,296.78,-0.33,11967.31,11922.86,12017.28,11922.31,99.11,0.01,3389.62,3381.81,3401.74,3376.07,44.01,0.13,2362.98,2369.81,2373.09,2361.01,-0.23,44.73,45.94,46.49,44.54,924.41,-3.72,134.0,132.2,135.5,132.2,1.21,1.52,2.5975,2.589,2.6195,2.5725,80.17,0.54
2017-03-09,1200.83,1207.63,1209.17,1199.12,-0.56,77.7,78.17,79.07,77.62,-1.04,31.81,32.01,32.32,31.75,6.0,-0.87,101.85,102.11,102.25,101.7,-0.22,5838.81,5834.67,5852.54,5812.08,423.01,0.02,17.036,17.255,17.31,16.955,67.23,-1.51,20858.19,20864.32,20900.57,20777.16,275.96,0.01,11978.39,11923.51,12024.7,11917.78,106.15,0.09,3409.89,3387.8,3417.08,3379.24,61.1,0.6,2364.87,2363.49,2369.08,2354.54,0.08,44.46,44.69,44.81,44.22,500.94,-0.6,133.7,134.43,134.93,133.55,0.64,-0.22,2.566,2.5945,2.6055,2.5535,57.78,-1.21
2017-03-10,1204.55,1200.8,1206.43,1194.62,0.31,79.8,78.06,80.3,77.81,2.7,32.14,32.03,32.36,31.78,5.17,1.04,101.25,101.99,102.0,101.17,-0.59,5861.73,5867.16,5872.6,5835.44,476.86,0.39,16.923,16.98,17.105,16.855,75.85,-0.66,20902.98,20919.01,20940.29,20827.66,315.43,0.21,11963.18,12018.48,12067.07,11936.81,110.64,-0.13,3416.27,3417.64,3441.5,3414.84,60.49,0.19,2372.6,2372.52,2376.86,2363.04,0.33,44.74,44.25,44.94,44.24,191.82,0.63,133.38,134.07,134.75,133.03,0.47,-0.24,2.571,2.5685,2.573,2.5645,0.52,0.19
2017-03-13,1204.05,1205.43,1211.66,1202.47,-0.04,80.4,80.16,80.95,79.5,0.75,32.22,32.39,32.42,31.89,5.14,0.25,101.31,101.31,101.39,101.01,0.06,5875.78,5863.48,5877.43,5860.83,405.74,0.24,16.972,17.05,17.16,16.965,49.02,0.29,20881.48,20899.28,20926.06,20845.71,289.26,-0.1,11990.03,11954.8,12006.01,11949.03,78.03,0.22,3415.49,3417.02,3422.28,3409.17,32.58,-0.02,2373.47,2371.56,2374.42,2368.52,0.04,44.2,44.68,45.06,44.05,123.94,-1.21,132.15,132.8,133.15,132.15,0.91,-0.92,2.5865,2.5775,2.59,2.5645,0.17,0.6
2017-03-14,1199.08,1204.25,1208.38,1197.54,-0.41,78.01,79.98,80.92,77.69,-2.97,31.61,32.15,32.46,31.37,5.64,-1.89,101.7,101.4,101.79,101.34,0.38,5856.82,5860.07,5860.5,5831.88,390.46,-0.32,16.923,16.985,17.065,16.875,48.42,-0.29,20837.37,20848.6,20874.0,20786.31,246.82,-0.21,11988.79,11987.34,12002.75,11930.38,108.4,-0.01,3399.43,3417.59,3417.59,3390.04,43.09,-0.47,2365.45,2368.55,2368.55,2358.18,-0.34,43.23,44.11,44.4,42.75,29.57,-2.19,132.35,132.32,132.7,132.12,0.44,0.15,2.593,2.589,2.598,2.581,0.29,0.25
2017-03-15,1219.4,1199.11,1222.66,1197.93,1.69,83.75,78.7,83.96,77.96,7.36,33.27,31.83,33.39,31.47,7.68,5.25,100.74,101.71,101.72,100.49,-0.94,5900.05,5869.97,5911.2,5858.16,468.32,0.74,16.923,16.89,17.37,16.825,72.91,0.0,20950.1,20874.78,20977.47,20859.6,306.59,0.54,12009.87,12000.44,12027.05,11977.32,104.49,0.18,3409.32,3399.45,3412.77,3399.01,39.59,0.29,2385.26,2370.34,2390.01,2368.94,0.84,42.53,43.38,44.2,42.05,1.07,-1.62,133.3,132.8,133.4,132.6,0.61,0.72,2.581,2.5785,2.5815,2.534,0.16,-0.46
2017-03-16,1226.78,1219.03,1233.51,1217.83,0.61,83.25,84.8,85.53,82.98,-0.6,32.01,33.41,33.65,31.89,9.82,-3.79,100.36,100.56,100.75,100.21,-0.38,5900.76,5907.86,5911.48,5887.24,412.39,0.01,17.33,17.345,17.585,17.255,77.18,2.41,20934.55,20969.27,21000.11,20893.5,264.36,-0.07,12083.18,12140.3,12156.44,12046.07,123.03,0.61,3439.96,3427.0,3450.1,3427.0,62.11,0.9,2381.38,2387.71,2388.1,2377.18,-0.16,42.74,42.55,43.32,42.26,668.83,0.49,132.68,132.8,132.88,132.5,0.52,-0.47,2.564,2.5725,2.5725,2.5625,0.29,-0.66
2017-03-17,1229.15,1227.31,1232.45,1225.06,0.19,82.55,83.5,84.33,82.03,-0.84,32.04,32.18,32.68,31.98,12.15,0.09,100.3,100.24,100.47,100.14,-0.06,5901.0,5898.58,5912.61,5890.42,1.35,0.0,17.413,17.34,17.425,17.23,39.67,0.48,20914.62,20965.37,20980.51,20911.07,535.28,-0.1,12095.24,12039.24,12117.9,12018.27,193.23,0.1,3448.41,3436.33,3457.17,3428.86,80.24,0.25,2378.25,2383.71,2385.71,2377.64,-0.13,43.01,42.8,43.2,42.53,690.91,0.63,133.95,132.2,134.1,131.25,2.36,0.96,2.5535,2.535,2.5665,2.5285,0.21,-0.41
2017-03-20,1233.9,1229.79,1236.25,1229.51,0.39,83.57,82.82,83.73,82.23,1.24,32.74,32.11,32.74,31.93,4.46,2.18,100.41,100.36,100.45,100.02,0.11,5901.53,5898.81,5915.12,5888.12,407.11,0.01,17.438,17.425,17.475,17.365,29.24,0.14,20905.86,20916.27,20955.45,20885.7,253.61,-0.04,12052.9,12050.81,12082.31,12033.24,110.67,-0.35,3437.48,3441.56,3448.88,3431.88,37.96,-0.32,2373.47,2378.24,2379.55,2369.66,-0.2,43.38,43.16,43.65,42.63,661.35,0.86,133.07,133.88,134.45,132.57,1.36,-0.66,2.558,2.555,2.556,2.546,0.08,0.18
2017-03-21,1245.0,1233.78,1248.1,1226.82,0.9,84.73,83.99,85.5,83.58,1.39,33.2,32.7,33.51,32.7,7.81,1.41,99.81,100.37,100.47,99.66,-0.6,5793.82,5923.43,5928.06,5790.73,528.08,-1.83,17.583,17.445,17.62,17.34,56.0,0.83,20668.01,20956.33,20970.04,20653.26,369.32,-1.14,11962.13,12083.01,12111.24,11938.42,134.94,-0.75,3429.62,3448.6,3471.5,3421.03,57.91,-0.23,2344.02,2379.32,2381.93,2341.9,-1.24,44.24,43.49,44.44,43.32,759.12,1.98,131.03,132.68,132.68,130.8,3.24,-1.53,2.6145,2.5535,2.62,2.55,0.26,2.21
2017-03-22,1249.35,1244.15,1251.76,1243.89,0.35,85.1,85.17,85.95,84.47,0.44,33.02,33.4,33.72,32.81,5.4,-0.54,99.68,99.69,99.93,99.55,-0.13,5821.64,5790.59,5825.67,5781.81,442.89,0.48,17.578,17.565,17.605,17.46,42.98,-0.03,20661.3,20640.42,20686.21,20578.95,325.09,-0.03,11904.12,11870.78,11934.35,11850.27,110.18,-0.48,3420.7,3415.53,3428.62,3397.67,54.13,-0.26,2348.45,2343.0,2351.81,2336.45,0.19,44.74,43.7,44.9,43.67,753.38,1.13,130.53,130.53,130.93,129.65,2.8,-0.38,2.654,2.61,2.653,2.604,0.3,1.51
2017-03-23,1245.3,1248.86,1253.62,1242.84,-0.32,84.46,85.31,85.64,83.06,-0.75,32.8,33.11,33.34,32.22,6.52,-0.67,99.76,99.75,99.87,99.63,0.08,5817.69,5812.31,5842.82,5806.98,414.69,-0.07,17.593,17.555,17.71,17.525,51.8,0.09,20656.58,20645.07,20757.89,20618.62,280.05,-0.02,12039.68,11914.2,12043.67,11896.68,87.34,1.14,3452.18,3421.34,3452.26,3413.58,45.41,0.92,2345.96,2345.97,2358.92,2342.13,-0.11,44.93,44.89,45.45,44.65,768.95,0.42,131.95,131.45,132.38,130.32,3.3,1.09,2.6225,2.6505,2.6505,2.6215,0.53,-1.19
2017-03-24,1244.17,1244.88,1252.28,1240.72,-0.09,83.99,84.12,84.82,83.85,-0.56,32.67,32.68,32.96,32.47,3.73,-0.4,99.63,99.77,100.0,99.53,-0.13,5828.74,5839.33,5858.95,5807.83,456.99,0.19,17.748,17.595,17.8,17.54,42.18,0.88,20596.72,20674.45,20718.33,20529.67,292.98,-0.29,12064.27,12033.27,12082.67,12010.33,95.56,0.2,3444.15,3450.01,3450.01,3433.45,35.22,-0.23,2343.98,2350.42,2356.22,2335.74,-0.08,46.04,44.89,46.35,44.88,677.41,2.47,133.75,132.03,134.43,132.0,1.33,1.36,2.6025,2.6255,2.6255,2.59,0.33,-0.76
2017-03-27,1254.3,1248.01,1261.53,1247.69,0.81,85.32,85.47,85.75,84.24,1.58,33.08,33.22,33.44,32.92,8.04,1.25,99.17,99.47,99.53,98.86,-0.46,5840.37,5776.33,5849.2,5769.39,410.07,0.2,18.108,17.805,18.15,17.78,59.65,2.03,20550.98,20488.35,20578.46,20412.8,269.38,-0.22,11996.07,11957.65,11996.35,11916.07,88.96,-0.57,3437.14,3432.63,3437.14,3411.48,37.18,-0.2,2341.59,2329.11,2344.9,2322.25,-0.1,47.07,46.28,47.1,45.92,517.62,2.24,135.3,134.22,136.4,134.22,1.32,1.16,2.5805,2.59,2.602,2.5725,0.49,-0.85
2017-03-28,1251.63,1253.82,1258.46,1247.52,-0.21,83.42,85.23,85.69,82.77,-2.23,32.2,33.17,33.38,31.85,7.31,-2.66,99.71,99.22,99.79,99.11,0.54,5875.14,5836.5,5888.7,5828.86,437.23,0.6,18.252,18.12,18.26,18.025,72.06,0.8,20701.5,20542.14,20735.61,20520.1,299.67,0.73,12149.42,12062.69,12158.72,12045.17,95.84,1.28,3465.07,3439.66,3466.37,3437.67,36.63,0.81,2358.57,2339.79,2363.78,2337.63,0.73,47.13,47.06,47.31,46.74,1.17,0.13,137.18,135.3,137.7,134.95,1.66,1.39,2.5735,2.55,2.588,2.5435,0.36,-0.27
2017-03-29,1252.45,1251.64,1255.16,1247.25,0.07,84.11,83.19,84.51,82.99,0.83,32.38,32.1,32.51,32.0,3.65,0.56,100.0,99.7,100.13,99.67,0.29,5897.55,5875.35,5900.87,5870.93,397.14,0.38,18.252,18.205,18.275,18.055,58.01,0.0,20659.32,20675.75,20684.73,20625.03,238.32,-0.2,12203.0,12195.86,12233.76,12180.83,104.38,0.44,3475.27,3469.97,3484.02,3463.96,40.7,0.29,2361.13,2356.54,2363.36,2352.94,0.11,45.13,47.04,47.32,44.51,1.17,-4.24,137.5,137.53,139.47,136.72,1.95,0.23,2.5715,2.5725,2.5825,2.5645,0.44,-0.08
2017-03-30,1243.3,1253.1,1254.2,1242.61,-0.73,83.27,83.56,84.18,83.14,-1.0,32.13,32.12,32.35,31.99,3.2,-0.77,100.41,99.96,100.6,99.92,0.41,5914.34,5896.15,5916.77,5894.0,396.49,0.28,18.206,18.25,18.315,18.07,63.77,-0.25,20728.49,20662.79,20753.78,20643.6,270.9,0.33,12256.43,12220.64,12258.37,12200.34,88.51,0.44,3481.58,3475.84,3481.81,3463.17,32.29,0.18,2368.06,2361.31,2370.42,2358.58,0.29,45.52,45.65,46.53,45.18,969.68,0.86,137.8,137.72,138.62,136.53,1.68,0.22,2.598,2.5735,2.605,2.5725,1.23,1.03
2017-03-31,1249.13,1242.83,1251.11,1240.05,0.47,83.77,83.27,84.92,83.01,0.6,32.16,32.07,32.59,31.82,4.91,0.09,100.35,100.49,100.65,100.25,-0.06,5911.74,5905.63,5927.81,5901.77,529.14,-0.04,18.256,18.135,18.29,18.06,53.64,0.27,20663.22,20700.34,20722.59,20660.68,303.77,-0.31,12312.87,12241.57,12313.29,12230.17,113.06,0.46,3500.93,3480.1,3500.93,3466.85,46.22,0.56,2362.72,2364.82,2370.35,2362.6,-0.23,44.23,45.35,45.42,43.78,975.91,-2.83,139.05,138.3,139.2,137.95,0.84,0.91,2.564,2.5945,2.5945,2.56,1.02,-1.31
2017-04-03,1253.35,1248.4,1254.2,1244.55,0.34,85.3,83.8,85.31,83.74,1.83,33.07,32.25,33.09,32.15,4.68,2.83,100.54,100.5,100.69,100.37,0.19,5894.68,5917.31,5928.93,5867.73,453.5,-0.29,18.212,18.265,18.29,18.09,47.76,-0.24,20650.21,20665.17,20692.34,20517.82,285.67,-0.06,12257.2,12368.82,12375.58,12256.94,88.5,-0.45,3472.94,3504.26,3508.11,3472.7,42.68,-0.8,2358.84,2362.34,2365.87,2344.73,-0.16,44.4,44.35,44.84,43.65,848.57,0.38,138.68,139.5,139.82,138.03,1.47,-0.27,2.6085,2.564,2.6115,2.564,0.6,1.74
2017-04-04,1256.22,1255.46,1261.9,1254.46,0.23,86.28,85.94,86.29,85.31,1.15,33.36,33.2,33.36,33.02,4.43,0.88,100.54,100.49,100.73,100.42,0.0,5898.61,5878.76,5901.39,5878.76,445.39,0.07,18.323,18.305,18.43,18.21,49.05,0.61,20689.24,20634.94,20701.29,20605.3,237.39,0.19,12282.34,12255.72,12288.78,12225.38,118.11,0.21,3481.66,3472.54,3481.66,3462.46,41.62,0.25,2360.16,2354.76,2360.53,2350.72,0.06,45.04,44.58,45.81,43.83,1.01,1.44,138.68,138.5,139.2,137.18,1.07,0.0,2.604,2.6,2.62,2.5835,0.33,-0.17
2017-04-05,1255.3,1255.73,1257.78,1243.85,-0.07,86.35,85.53,86.86,84.99,0.08,33.48,32.92,33.74,32.87,4.76,0.36,100.56,100.52,100.85,100.41,0.02,5864.48,5911.92,5936.39,5856.26,555.35,-0.58,18.187,18.32,18.325,18.145,74.38,-0.74,20648.15,20745.06,20887.5,20639.55,284.98,-0.2,12217.54,12280.06,12293.13,12212.17,86.82,-0.53,3472.58,3484.54,3494.26,3469.88,40.3,-0.26,2352.95,2366.59,2378.36,2350.52,-0.31,45.49,45.74,46.48,45.11,963.51,1.0,137.9,138.95,139.57,137.62,1.81,-0.56,2.6295,2.602,2.65,2.599,0.15,0.98
2017-04-06,1251.8,1256.4,1259.46,1249.85,-0.28,86.28,86.19,86.48,85.53,-0.08,33.34,33.45,33.46,33.02,3.46,-0.42,100.67,100.5,100.77,100.38,0.11,5878.95,5870.52,5889.58,5856.22,448.41,0.25,18.246,18.295,18.355,18.165,50.6,0.32,20662.95,20653.77,20746.46,20612.17,251.72,0.07,12230.89,12147.37,12242.5,12119.04,76.55,0.11,3489.57,3464.18,3493.33,3446.15,36.91,0.49,2357.49,2353.79,2364.16,2348.9,0.19,46.08,45.44,46.28,44.99,748.97,1.3,138.55,138.4,139.05,138.15,1.36,0.47,2.6325,2.628,2.637,2.6225,0.22,0.11
2017-04-07,1254.05,1252.11,1270.96,1250.8,0.18,86.12,87.22,88.19,85.32,-0.19,33.48,34.12,34.12,33.25,5.3,0.42,101.18,100.73,101.26,100.52,0.51,5877.81,5873.94,5892.07,5855.51,414.27,-0.02,18.151,18.25,18.49,17.865,118.6,-0.52,20656.1,20647.81,20726.07,20606.95,219.73,-0.03,12225.06,12174.51,12225.06,12144.98,74.11,-0.05,3495.8,3482.84,3495.8,3470.92,33.98,0.18,2355.54,2356.59,2363.76,2350.74,-0.08,46.54,46.08,46.74,45.8,742.9,1.0,138.25,138.68,138.9,137.85,1.7,-0.22,2.6545,2.6325,2.6605,2.6225,1.31,0.84
2017-04-10,1254.73,1254.26,1257.7,1247.5,0.05,86.67,85.82,86.8,85.03,0.64,33.77,33.22,33.85,33.02,3.64,0.87,101.02,101.18,101.34,100.94,-0.16,5880.93,5883.43,5907.85,5865.56,389.31,0.05,17.915,17.93,18.025,17.735,72.88,-1.3,20658.02,20668.22,20750.33,20614.86,230.48,0.01,12200.52,12244.5,12246.88,12178.1,58.53,-0.2,3480.44,3494.24,3494.88,3474.12,30.35,-0.44,2357.16,2357.16,2366.37,2351.5,0.07,46.02,46.68,46.88,45.89,560.63,-1.12,138.72,138.7,138.85,138.32,1.02,0.34,2.6685,2.6505,2.67,2.643,1.08,0.53
2017-04-11,1274.44,1255.23,1275.55,1253.29,1.57,89.02,87.6,89.45,87.47,2.71,34.28,34.15,34.67,33.7,6.27,1.51,100.71,100.97,101.08,100.58,-0.31,5866.77,5871.16,5878.94,5819.29,449.36,-0.24,18.254,17.95,18.345,17.91,80.61,1.89,20651.3,20644.32,20660.03,20512.56,255.12,-0.03,12139.35,12149.4,12221.43,12049.93,84.12,-0.5,3470.04,3467.1,3485.5,3446.84,40.64,-0.3,2353.78,2353.92,2355.22,2337.25,-0.14,46.4,45.99,46.92,45.81,208.42,0.83,139.85,138.93,139.95,138.78,0.96,0.81,2.6955,2.675,2.7155,2.6705,82.58,1.01
2017-04-12,1286.6,1274.51,1287.29,1272.42,0.95,89.43,88.97,89.44,87.86,0.46,34.23,34.29,34.56,33.64,4.7,-0.15,100.78,100.73,100.82,100.09,0.07,5836.16,5863.59,5868.09,5830.44,408.74,-0.52,18.3,18.35,18.585,18.245,77.03,0.25,20591.86,20637.95,20642.54,20553.03,267.67,-0.29,12154.7,12174.96,12242.76,12123.12,76.48,0.13,3468.51,3473.21,3497.72,3462.8,37.6,-0.04,2344.93,2352.15,2352.72,2341.18,-0.38,47.12,46.25,47.26,46.14,140.68,1.55,140.85,140.1,140.85,139.97,0.82,0.72,2.711,2.6965,2.7185,2.682,66.29,0.58
2017-04-13,1287.74,1285.54,1289.03,1281.74,0.09,89.4,90.08,90.82,89.32,-0.03,33.66,34.34,34.35,33.42,4.89,-1.67,100.56,100.16,100.6,100.01,-0.22,5805.15,5828.37,5856.54,5805.15,384.04,-0.53,18.51,18.51,18.605,18.415,83.59,1.15,20453.25,20561.69,20612.27,20453.25,235.81,-0.67,12109.0,12137.57,12147.7,12089.94,75.85,-0.38,3448.26,3463.5,3463.5,3442.19,39.54,-0.58,2328.95,2341.98,2348.26,2328.95,-0.68,46.79,47.09,47.55,46.66,23.24,-0.7,149.55,147.25,149.85,144.4,4.87,6.18,2.693,2.711,2.7165,2.685,54.17,-0.66
2017-04-14,1285.69,1287.35,1288.75,1285.31,-0.16,89.36,89.69,90.19,88.82,-0.04,33.75,33.61,34.04,33.54,4.23,0.27,100.56,100.58,100.61,100.36,0.0,5856.79,5821.55,5856.79,5818.2,346.62,0.89,18.514,18.585,18.655,18.37,59.15,0.02,20636.92,20484.75,20644.41,20484.75,229.24,0.9,12000.44,12135.61,12162.47,11996.74,89.78,-0.9,3409.78,3454.74,3460.94,3409.78,44.36,-1.12,2349.01,2332.62,2349.14,2332.51,0.86,45.77,46.91,47.21,45.54,769.44,-2.18,148.6,149.75,150.95,147.53,3.39,-0.64,2.66,2.6875,2.6915,2.6435,99.03,-1.23
2017-04-17,1284.8,1292.96,1295.92,1281.61,-0.07,89.36,89.69,90.19,88.82,-0.04,33.75,33.61,34.04,33.54,4.23,0.27,100.29,100.49,100.47,100.0,-0.27,5856.79,5821.55,5856.79,5818.2,346.62,0.89,18.514,18.585,18.655,18.37,59.15,0.02,20636.92,20484.75,20644.41,20484.75,229.24,0.9,12000.44,12135.61,12162.47,11996.74,89.78,-0.9,3409.78,3454.74,3460.94,3409.78,44.36,-1.12,2349.01,2332.62,2349.14,2332.51,0.86,45.77,46.91,47.21,45.54,769.44,-2.18,148.6,149.75,150.95,147.53,3.39,-0.64,2.66,2.6875,2.6915,2.6435,99.03,-1.23
2017-04-18,1289.64,1284.94,1292.7,1279.4,0.38,89.16,89.06,89.3,87.81,-0.22,33.48,33.71,33.74,33.17,5.12,-0.8,99.5,100.34,100.4,99.47,-0.79,5849.47,5838.59,5860.04,5828.57,391.18,-0.12,18.272,18.43,18.435,18.065,114.19,-1.31,20523.28,20561.39,20600.12,20462.28,263.18,-0.55,12000.44,12135.61,12162.47,11996.74,89.78,-0.9,3409.78,3454.74,3460.94,3409.78,44.36,-1.12,2342.19,2342.53,2348.35,2334.54,-0.29,46.34,45.62,46.53,45.4,707.91,1.25,149.62,148.6,153.1,147.95,3.63,0.69,2.6615,2.6615,2.671,2.6515,49.55,0.06
2017-04-19,1279.66,1290.21,1291.51,1276.48,-0.77,86.3,88.33,88.34,85.26,-3.21,32.7,33.38,33.46,32.54,7.18,-2.33,99.74,99.51,99.89,99.51,0.24,5863.03,5874.43,5894.68,5856.34,415.53,0.23,18.162,18.3,18.325,18.085,74.7,-0.6,20404.49,20503.52,20546.69,20379.55,294.79,-0.58,12016.45,12014.03,12040.23,12001.86,85.82,0.13,3420.99,3408.42,3426.08,3407.33,45.45,0.33,2338.17,2346.79,2352.63,2335.05,-0.17,47.89,46.46,48.66,46.38,885.7,3.34,153.3,150.18,154.1,148.75,3.32,2.46,2.647,2.662,2.6695,2.6405,53.57,-0.54
2017-04-20,1281.85,1280.06,1283.79,1276.74,0.17,86.77,86.2,87.23,85.78,0.54,32.85,32.76,33.3,32.55,6.5,0.46,99.78,99.78,99.85,99.37,0.04,5916.78,5887.87,5926.23,5880.19,417.89,0.92,18.018,18.16,18.22,17.845,118.56,-0.79,20578.71,20406.68,20629.78,20406.68,312.44,0.85,12027.32,11968.06,12050.66,11941.57,85.38,0.09,3440.03,3417.48,3449.49,3408.4,46.35,0.56,2355.84,2342.69,2361.37,2340.91,0.76,48.75,48.51,48.87,47.86,887.86,1.8,148.28,154.0,156.75,147.85,4.11,-3.27,2.6475,2.6525,2.6605,2.631,55.75,0.02
2017-04-21,1284.5,1281.96,1288.67,1278.43,0.21,86.84,86.73,87.19,86.14,0.08,33.3,32.77,33.6,32.68,7.21,1.37,99.98,99.83,100.03,99.65,0.2,5910.52,5919.02,5919.23,5899.43,454.58,-0.11,17.856,17.995,18.02,17.785,97.31,-0.9,20547.76,20578.1,20601.4,20505.33,369.6,-0.15,12048.57,12032.78,12091.33,12009.12,109.7,0.18,3440.27,3440.71,3456.11,3419.76,62.44,0.01,2348.69,2354.74,2356.18,2344.51,-0.3,49.04,48.7,49.24,48.25,880.76,0.59,143.78,148.6,148.6,143.78,2.36,-3.03,2.672,2.651,2.677,2.642,61.7,0.93
